source,id,datetime,dC_ch4_emis[kgCha-1],dC_co2_emis_auto[kgCha-1],dC_co2_emis_hetero[kgCha-1],dC_doc_leach[kgCha-1],dN_don_leach[kgNha-1],dN_no3_leach[kgNha-1],dN_nh4_leach[kgNha-1],dN_no_emis[kgNha-1],dN_n2o_emis[kgNha-1],dN_n2_emis[kgNha-1],dN_nh3_emis[kgNha-1],dN_n2_fix[kgNha-1],dC_co2_fix[kgCha-1],dS_so4_leach[kgSha-1],dC_litter_above[kgCha-1],dC_litter_below[kgCha-1],dN_litter_above[kgNha-1],dN_litter_below[kgNha-1],dN_deposition[kgNha-1],dN_plant_uptake[kgNha-1],dN_mineral[kgNha-1],dN_nitrify[kgNha-1],dN_denitrify[kgNha-1],dN_chemodenitrify[kgNha-1],C_plants[kgCha-1],C_soil[kgCha-1],C_soil_20cm[kgCha-1],C_soil_30cm[kgCha-1],C_aorg[kgCha-1],C_litter_raw[kgCha-1],C_litter[kgCha-1],C_mic[kgCha-1],C_sol[kgCha-1],C_wood_above[kgCha-1],C_wood_below[kgCha-1],N_plants[kgNha-1],N_soil[kgNha-1],N_soil_20cm[kgNha-1],N_soil_30cm[kgNha-1],N_aorg[kgNha-1],N_litter_raw[kgNha-1],N_litter[kgNha-1],N_mic[kgNha-1],N_sol[kgNha-1],N_wood_above[kgNha-1],N_wood_below[kgNha-1],anvf_mean[-]
setup,0,2018-02-04 23:00:00,3.10784e-09,7.16818,3.56311,0.000326846,0,8.66524e-08,1.79911e-07,0.000125032,0.00064185,0.000353434,3.11867e-07,0,0,0,4.59434,0.38964,0.135997,0.0134022,0.0136256,-6.09864e-16,0.382999,0.245574,0.00124732,0.00013703,571.316,115973,37939.1,57804,184.339,62.8041,37.7776,178.805,22.8877,0,0,18.4517,10761,3499.52,5291.27,21.5401,1.59603,0.780541,17.4464,6.04572,0,0,0.8271
setup,0,2018-02-05 23:00:00,2.9282e-09,7.1259,3.59315,0.000318125,0,1.10866e-07,2.09762e-07,0.000124289,0.000626499,0.000351172,3.02769e-07,0,0,0,4.98142,0.385121,0.147454,0.0133848,0.0136275,-6.09864e-16,0.388643,0.251657,0.00188212,0.00013839,566.433,115970,37937.7,57802.1,181.717,67.7296,37.087,181.435,22.8821,0,0,18.4383,10761,3499.54,5291.29,21.2972,1.74643,0.766913,17.7336,6.15204,0,0,0.823539
setup,0,2018-02-06 23:00:00,2.75963e-09,7.08012,3.49037,0.000308132,0,1.38092e-07,2.43615e-07,0.000124402,0.000618265,0.000342764,2.97386e-07,0,0,0,5.38556,0.38067,0.159417,0.0133674,0.0136264,-6.09864e-16,0.384939,0.248276,0.00125846,0.000138853,561.205,115967,37936.3,57800.4,179.142,73.0344,36.4456,183.926,23.0541,0,0,18.425,10761,3499.56,5291.31,21.0566,1.9081,0.754515,18.0189,6.2585,0,0,0.825061
setup,0,2018-02-07 23:00:00,2.54339e-09,6.95361,3.42679,0.000297133,0,1.67746e-07,2.81644e-07,0.000122956,0.000601474,0.000322311,2.82911e-07,0,0,0,5.80558,0.376233,0.17185,0.01335,0.0136256,-6.09864e-16,0.381196,0.247175,0.000738157,0.000135785,556.013,115965,37935,57798.8,176.63,78.7354,35.8403,186.322,23.3599,0,0,18.4116,10761,3499.59,5291.33,20.8227,2.08153,0.743068,18.3012,6.36653,0,0,0.82154
setup,0,2018-02-08 23:00:00,2.29233e-09,6.83863,3.34197,0.000285422,0,1.99449e-07,3.24026e-07,0.000119602,0.00057838,0.000308567,2.6427e-07,0,0,0,6.24001,0.371855,0.18471,0.0133327,0.0136256,-6.09864e-16,0.37698,0.24593,0.000436143,0.000132298,550.99,115962,37933.7,57797.2,174.197,84.8469,35.2772,188.637,23.7451,0,0,18.3983,10761.1,3499.61,5291.35,20.5942,2.26714,0.732702,18.5826,6.47265,0,0,0.81838
setup,0,2018-02-09 23:00:00,1.96859e-09,6.83216,3.26588,0.000273118,0,2.33072e-07,3.7054e-07,0.000118099,0.000565957,0.000307615,2.60654e-07,0,0,0,6.68709,0.367581,0.197944,0.0133154,0.0136256,-6.09864e-16,0.3754,0.245989,0.000305674,0.000133072,545.931,115959,37932.5,57795.7,171.81,91.3757,34.7563,190.88,24.2266,0,0,18.385,10761.1,3499.64,5291.38,20.3678,2.46515,0.723421,18.8649,6.57751,0,0,0.8199
setup,0,2018-02-10 23:00:00,1.61536e-09,6.79608,3.25534,0.000260188,0,2.68615e-07,4.20639e-07,0.000118565,0.000563599,0.000301979,2.6008e-07,0,0,0,7.14476,0.363424,0.211491,0.013298,0.013626,-6.09864e-16,0.376106,0.247961,0.000268517,0.000134122,540.852,115957,37931.3,57794.2,169.459,98.3299,34.2632,193.084,24.8135,0,0,18.3717,10761.1,3499.66,5291.4,20.146,2.67581,0.714907,19.147,6.6855,0,0,0.816543
setup,0,2018-02-11 23:00:00,1.19257e-09,6.76408,3.28653,0.000246627,0,3.06167e-07,4.74097e-07,0.000119162,0.000564737,0.000321089,2.54411e-07,0,0,0,7.61066,0.359301,0.225282,0.0132808,0.0136277,-6.09864e-16,0.382185,0.255337,0.00140209,0.000137514,535.832,115954,37930,57792.7,167.162,105.716,33.8011,195.335,25.3368,0,0,18.3584,10761.1,3499.69,5291.42,19.9228,2.8993,0.707236,19.4422,6.78693,0,0,0.815327
setup,0,2018-02-12 23:00:00,7.8223e-10,6.6713,3.20595,0.000232332,0,3.45581e-07,5.30164e-07,0.000120251,0.000566429,0.000310159,2.49613e-07,0,0,0,8.08213,0.355222,0.239238,0.0132635,0.0136256,-6.09864e-16,0.376494,0.253149,0.000576624,0.00013691,530.879,115952,37928.9,57791.3,164.911,113.541,33.3773,197.452,26.0407,0,0,18.3451,10761.1,3499.71,5291.45,19.7076,3.13581,0.700569,19.7269,6.89459,0,0,0.814571
setup,0,2018-02-13 23:00:00,3.33878e-10,6.64454,3.16113,0.000217535,0,3.85912e-07,6.06514e-07,0.000119802,0.000563109,0.000306497,2.47199e-07,0,0,0,8.55618,0.351174,0.25327,0.0132462,0.0136256,-6.09864e-16,0.374193,0.253333,0.000241719,0.000136897,525.849,115949,37927.7,57790,162.697,121.804,32.9881,199.512,26.8501,0,0,18.3319,10761.1,3499.74,5291.48,19.4976,3.38532,0.694826,20.0077,7.00518,0,0,0.812922
