source,id,datetime,species,area_cover[-],area_fraction[-],n_tree[ha-1],vol_tree[m3ha-1],h_max[m],h_min[m],diam_ground[m],diam_breast[m],depth[m],sla[m2kg-1],lai[-],crown_diam_ratio[-],sap_fol_ratio[-],branch_fraction[-],DW_stem_wood[kgm-2],DW_branch_wood[kgm-2],DW_root_wood[kgm-2]
setup,0,2006-01-29 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-29 23:00:00,HYBRID.SHRUB,0.971374,0.00137423,17.4972,0.467617,3.25,0.65,0.0745604,0.15,1.3,321.6,0.0106559,6.66667,0,0,0.0217289,0,0.00649046
setup,0,2006-01-29 23:00:00,:ALL:,0.971374,0.971374,17.4972,0.467617,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.57302,6.66667,0,0,0.0217289,0,0.00649046
setup,0,2006-01-30 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.55826,1,0,0,0,0,0
setup,0,2006-01-30 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-30 23:00:00,HYBRID.SHRUB,0.971374,0.00137422,17.4971,0.467615,3.25,0.65,0.0745604,0.15,1.3,321.6,0.0111248,6.66667,0,0,0.0217658,0,0.00650148
setup,0,2006-01-30 23:00:00,:ALL:,0.971374,0.971374,17.4971,0.467615,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.56939,6.66667,0,0,0.0217658,0,0.00650148
setup,0,2006-01-31 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.55387,1,0,0,0,0,0
setup,0,2006-01-31 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-01-31 23:00:00,HYBRID.SHRUB,0.971374,0.00137421,17.497,0.467612,3.25,0.65,0.0745604,0.15,1.3,321.6,0.0116058,6.66667,0,0,0.0218038,0,0.00651283
setup,0,2006-01-31 23:00:00,:ALL:,0.971374,0.971374,17.497,0.467612,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.56548,6.66667,0,0,0.0218038,0,0.00651283
setup,0,2006-02-01 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.54918,1,0,0,0,0,0
setup,0,2006-02-01 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-02-01 23:00:00,HYBRID.SHRUB,0.971374,0.00137421,17.4969,0.46761,3.25,0.65,0.0745604,0.15,1.3,321.6,0.0120972,6.66667,0,0,0.0218428,0,0.00652448
setup,0,2006-02-01 23:00:00,:ALL:,0.971374,0.971374,17.4969,0.46761,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.56127,6.66667,0,0,0.0218428,0,0.00652448
setup,0,2006-02-02 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.54417,1,0,0,0,0,0
setup,0,2006-02-02 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-02-02 23:00:00,HYBRID.SHRUB,0.971374,0.0013742,17.4968,0.467607,3.25,0.65,0.0745604,0.15,1.3,321.6,0.0126444,6.66667,0,0,0.0218863,0,0.00653746
setup,0,2006-02-02 23:00:00,:ALL:,0.971374,0.971374,17.4968,0.467607,3.25,0.65,0.0745604,0.15,1.3,1021.58,1.55681,6.66667,0,0,0.0218863,0,0.00653746
setup,0,2006-02-03 23:00:00,GRASS.HYBRID.1,0.971374,0.7,0,0,1.34328,0,0,0,0.537311,699.982,1.53882,1,0,0,0,0,0
setup,0,2006-02-03 23:00:00,FORB.HYBRID.1,0.971374,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
setup,0,2006-02-03 23:00:00,HYBRID.SHRUB,0.971374,0.00137419,17.4967,0.467605,3.25,0.65,0.0745604,0.15,1.3,321.6,0.0132247,6.66667,0,0,0.0219325,0,0.00655127
