source	id	datetime	species	day_emergence	gdd[oC]	dvs_flush[-]	dvs_mort[-]	dN_don_upt[kgNm-2]	dN_nh4_upt[kgNm-2]	dN_no3_upt[kgNm-2]	dN_nh3_upt[kgNm-2]	dN_nox_upt[kgNm-2]	dN_n2_fix[kgNm-2]	N2_fix[kgNm-2]	dC_fol_grow[kgCm-2]	dC_fru_grow[kgCm-2]	dC_frt_grow[kgCm-2]	dC_lst_grow[kgCm-2]	dC_fac_grow[kgCm-2]	dC_fol_resp[kgCm-2]	dC_fru_resp[kgCm-2]	dC_frt_resp[kgCm-2]	dC_lst_resp[kgCm-2]	dC_maintenance_resp[kgCm-2]	dC_transport_resp[kgCm-2]	dC_growth_resp[kgCm-2]	dC_co2_upt[kgCm-2]	f_fac	DW_fol[kgDWm-2]	DW_dfol[kgDWm-2]	DW_fru[kgDWm-2]	DW_stemfru[kgDWm-2]	DW_frt[kgDWm-2]	DW_lst[kgDWm-2]	DW_dst[kgDWm-2]	DW_below[kgDWm-2]	DW_above[kgDWm-2]	lai	specific_leaf_area[m2kg-1]	N_ret[kgNm-2]	NC_fol[gNgDW-1]	NC_fru[gNgDW-1]	NC_frt[gNgDW-1]	NC_lst[gNgDW-1]	NC_dst[gNgDW-1]	N_total[kgNm-2]	dDW_fol_sen[kgDWm-2]	dDW_fru_sen[kgDWm-2]	dDW_frt_sen[kgDWm-2]	dDW_lst_sen_below[kgDWm-2]	dDW_lst_sen_above[kgDWm-2]	dC_exsudates[kgCm-2]	dN_lit_fol[kgNm-2]	dN_lit_fru[kgNm-2]	dN_lit_frt[kgNm-2]	dN_lit_ldst_below[kgNm-2]	dN_lit_ldst_above[kgNm-2]	drought_rel[-]	conduct_rel[-]	vc_act_25[umol:m-2:s-1]	iso_act[nmol:m-2:s-1]	mono_act[nmol:m-2:s-1]	d_iso_emis[umol:m-2]	d_mono_emis[umol:m-2]	d_mono_storage_emis[umol:m-2]	d_ovoc_emis[umol:m-2]	dN_nh4_throughf[kgN:L-1]	dN_no3_throughf[kgN:L-1]
setup	0	2010-01-06 23:00:00	PERG	3	1811.25	1	0	0	1.33004e-05	3.72782e-05	0	0	0	0	0	0.000216663	0	0	-0.00286483	0.000408507	2.6681e-07	0.00224907	0	0.00265784	5.71936e-05	8.01356e-05	0.000339094	0.177177	0.245059	0	0.00180958	0	0.962725	0	0	0.964534	0.245059	3.42976	13.9956	3.35735e-05	0.0126786	0.000774395	0.00907882	0	0	0.0118488	0	0	0.00683139	0	0	0	0	0	2.74692e-05	0	0	0.965595	0.0706909	71.5	0	0	0	0	0	0	6.81279e-07	6.81279e-07
setup	0	2010-01-06 23:00:00	ACTO	1	1814.17	0.00422342	0	0	1.33004e-05	3.72782e-05	0	0	0	0	0	0	0	0	-0.000104504	1.73393e-07	8.6806e-05	7.79225e-06	3.13263e-07	9.50849e-05	0	0	-7.44712e-08	0.102913	0.000283952	0	0.0667884	0.15054	0.0242847	0.395089	0.0010687	0.336691	0.150824	0.00212964	7.5	0	0.0323121	0.032379	0.00902232	0.00200489	0.00200003	0.00318507	0	0	3.40625e-05	1.34586e-06	3.16025e-06	0	0	0	3.07175e-07	2.69828e-09	6.33372e-09	0.946131	0.0593391	49.63	0	0	0	0	0	0	6.81279e-07	6.81279e-07
setup	0	2010-01-06 23:00:00	BUAF	41	1814.39	0.000224303	0	0	1.33004e-05	3.72782e-05	0	0	4.22133e-10	0	0	0	1.69331e-05	2.23246e-05	-2.57535e-05	2.30728e-05	1.18004e-06	3.09667e-06	3.42003e-05	6.15498e-05	2.8739e-06	1.33906e-05	9.17789e-05	0.149453	0.0328003	0	0.000851593	0.279346	0.0146544	0.490042	0.0256876	0.25189	0.312146	0.265682	8.1	1.69042e-07	0.029	0.0290033	0.00499983	0.00800091	0.0079886	0.00517517	0	0	3.07633e-05	1.29993e-06	5.05556e-05	8.91218e-07	0	0	1.41195e-07	1.03998e-08	3.73135e-07	0.946127	0.217591	32.2	0	0	0	0	0	0	6.81279e-07	6.81279e-07
setup	0	2010-01-06 23:00:00	:ALL:	41	1814.39	1	0	0	3.99011e-05	0.000111835	0	0	4.22133e-10	0	0	0.000216663	1.69331e-05	2.23246e-05	-0.00299509	0.000431753	8.82529e-05	0.00225996	3.45136e-05	0.00281448	6.00675e-05	9.35262e-05	0.000430798	0.168616	0.278143	0	0.0694495	0.429886	1.00166	0.885131	0.0267563	1.55312	0.708029	3.69757	29.5956	3.37425e-05	0.0137658	0.00305529	0.00873869	0.000326004	0.000325419	0.020209	0	0	0.00689622	2.64579e-06	5.37158e-05	8.91218e-07	0	0	2.79176e-05	1.30981e-08	3.79469e-07	0.940808	0.347621	153.33	0	0	0	0	0	0	-99.99	-99.99
setup	0	2010-01-07 23:00:00	PERG	3	1824.57	1	0	0	1.11311e-05	1.93471e-05	0	0	0	0	0	0	0	0	-0.00305605	0.000342641	4.75997e-07	0.00197975	0	0.00232287	6.29191e-05	0	-0.000370765	0.171139	0.245059	0	0.00179684	0	0.949207	0	0	0.951004	0.245059	3.42976	13.9956	3.36505e-05	0.0126786	0.00120908	0.00923157	0	0	0.0118718	0	0	0.00673907	0	0	0	0	0	2.75323e-05	0	0	0.995585	0.0129754	71.5	0	0	0	0	0	0	6.85147e-07	6.83052e-07
setup	0	2010-01-07 23:00:00	ACTO	1	1827.44	0.0045507	0	0	1.11311e-05	1.93471e-05	0	0	0	0	0	0	0	0	-9.60847e-05	1.57893e-07	7.3927e-05	7.35832e-06	2.66859e-07	8.17101e-05	0	0	-1.06573e-06	0.102523	0.000305956	0	0.066737	0.150472	0.02424	0.394903	0.00107702	0.336484	0.150778	0.00229467	7.5	0	0.0323169	0.0323932	0.00902629	0.00200577	0.00200004	0.00318475	0	0	3.39985e-05	1.34525e-06	3.15869e-06	0	0	0	3.06745e-07	2.69825e-09	6.33355e-09	0.995008	0.00388215	49.63	0	0	0	0	0	0	6.85147e-07	6.83052e-07
setup	0	2010-01-07 23:00:00	BUAF	41	1827.66	0.000204363	0	0	1.11311e-05	1.93471e-05	0	0	0	0	0	0	0	0	-0.000112271	1.95178e-05	1.00692e-06	2.93527e-06	2.91687e-05	5.26287e-05	7.1703e-08	2.97073e-07	-5.31869e-05	0.149033	0.0328003	0	0.000851172	0.279187	0.0146164	0.489553	0.0258835	0.251717	0.311987	0.265682	8.1	2.53353e-09	0.0290001	0.0290177	0.00500249	0.00800428	0.00799993	0.00517461	0	0	3.07743e-05	1.29919e-06	5.05294e-05	0	0	0	1.53682e-07	1.03988e-08	4.03816e-07	0.995007	0.041076	32.2	0	0	0	0	0	0	6.85147e-07	6.83052e-07
setup	0	2010-01-07 23:00:00	:ALL:	41	1827.66	1	0	0	3.33933e-05	5.80412e-05	0	0	0	0	0	0	0	0	-0.0032644	0.000362316	7.54099e-05	0.00199004	2.94356e-05	0.00245721	6.29908e-05	2.97073e-07	-0.000425018	0.163152	0.278165	0	0.069385	0.429659	0.988063	0.884455	0.0269605	1.53921	0.707825	3.69773	29.5956	3.36531e-05	0.0137661	0.00344758	0.00887642	0.000326141	0.000325747	0.0202312	0	0	0.00680384	2.64444e-06	5.3688e-05	0	0	0	2.79927e-05	1.3097e-08	4.10149e-07	0.971506	0.0579335	153.33	0	0	0	0	0	0	-99.99	-99.99
setup	0	2010-01-08 23:00:00	PERG	3	1833.4	1	0	0	8.60537e-06	2.76305e-05	0	0	0	0	0	0.000493363	0	0	-0.00229863	0.000229004	2.5859e-07	0.00150649	0	0.00173575	3.66687e-05	0.000182477	0.000742954	0.166467	0.245059	0	0.00288355	0	0.937464	0	0	0.940348	0.245059	3.42976	13.9956	3.37363e-05	0.0126786	0.00096454	0.00934962	0	0	0.0118747	0	0	0.00664445	0	0	0	0	0	2.76024e-05	0	0	0.994371	0.07132	71.5	0	0	0	0	0	0	6.81297e-07	6.81287e-07
setup	0	2010-01-08 23:00:00	ACTO	1	1836.15	0.00490083	0	0	8.60537e-06	2.76305e-05	0	0	0	0	0	0	0	0	-8.09495e-05	1.14054e-07	5.06257e-05	6.47193e-06	1.82801e-07	5.73945e-05	0	0	7.09734e-07	0.102196	0.000329496	0	0.0666888	0.150415	0.0241971	0.394744	0.00108535	0.3363	0.150745	0.00247122	7.5	0	0.0323223	0.0324052	0.00902964	0.00200652	0.00200004	0.00318443	0	0	3.3936e-05	1.34474e-06	3.15728e-06	0	0	0	3.06316e-07	2.69822e-09	6.33338e-09	0.997445	0.062613	49.63	0	0	0	0	0	0	6.81297e-07	6.81287e-07
