source	id	datetime	dC_ch4_emis[kgCha-1]	dC_co2_emis_auto[kgCha-1]	dC_co2_emis_hetero[kgCha-1]	dC_doc_leach[kgCha-1]	dN_don_leach[kgNha-1]	dN_no3_leach[kgNha-1]	dN_nh4_leach[kgNha-1]	dN_no_emis[kgNha-1]	dN_n2o_emis[kgNha-1]	dN_n2_emis[kgNha-1]	dN_nh3_emis[kgNha-1]	dN_n2_fix[kgNha-1]	dC_co2_fix[kgCha-1]	dS_so4_leach[kgSha-1]	dC_litter_above[kgCha-1]	dC_litter_below[kgCha-1]	dN_litter_above[kgNha-1]	dN_litter_below[kgNha-1]	dN_deposition[kgNha-1]	dN_plant_uptake[kgNha-1]	dN_mineral[kgNha-1]	dN_nitrify[kgNha-1]	dN_denitrify[kgNha-1]	dN_chemodenitrify[kgNha-1]	C_plants[kgCha-1]	C_soil[kgCha-1]	C_soil_20cm[kgCha-1]	C_soil_30cm[kgCha-1]	C_aorg[kgCha-1]	C_litter_raw[kgCha-1]	C_litter[kgCha-1]	C_mic[kgCha-1]	C_sol[kgCha-1]	C_wood_above[kgCha-1]	C_wood_below[kgCha-1]	N_plants[kgNha-1]	N_soil[kgNha-1]	N_soil_20cm[kgNha-1]	N_soil_30cm[kgNha-1]	N_aorg[kgNha-1]	N_litter_raw[kgNha-1]	N_litter[kgNha-1]	N_mic[kgNha-1]	N_sol[kgNha-1]	N_wood_above[kgNha-1]	N_wood_below[kgNha-1]	anvf_mean[-]
setup	0	2019-01-22 23:00:00	1.0542e-15	10.3242	21.3001	6.10653e-05	0	8.62174e-06	0.00269058	0.000545837	-0.000145964	0.00015622	0.000119972	0	0	0	5.43422	1.10986	0.152042	0.0320096	0.0136256	0.127247	1.14476	1.09343	8.99281e-05	0.000461908	841.868	236105	41123.9	61667.2	460.113	94.6681	119.596	241.241	359.132	0	0	25.6705	16214.2	4495.22	6743.01	60.5191	1.73705	1.6141	20.1541	15.846	0	0	0.165354
setup	0	2019-01-23 23:00:00	5.57875e-16	10.2859	21.4495	6.22728e-05	0	9.08388e-06	0.00315286	0.000550694	-0.000135939	0.000152976	0.00011366	0	0	0	6.02515	1.09443	0.162468	0.0307998	0.0136257	0.111582	1.16663	1.12105	9.34385e-05	0.000463998	830.177	236085	41121.1	61662.9	452.919	100.885	113.937	251.861	376.896	0	0	25.6806	16214.1	4495.23	6743.01	60.4099	1.91481	1.53212	21.1139	16.4571	0	0	0.163248
setup	0	2019-01-24 23:00:00	2.95121e-16	10.2166	21.5528	6.39799e-05	0	9.52583e-06	0.00358677	0.000558484	-0.000133307	0.000150604	0.000109477	0	0	0	6.66212	1.07923	0.195046	0.0333847	0.0136256	0.122206	1.19285	1.14975	9.71295e-05	0.00046852	818.678	236065	41118.3	61658.6	445.844	107.701	108.69	263.223	393.53	0	0	25.685	16214.1	4495.24	6743.02	60.2597	2.12693	1.45724	22.1564	17.0173	0	0	0.159742
setup	0	2019-01-25 23:00:00	1.56478e-16	10.3513	21.8178	6.61054e-05	0	9.92969e-06	0.00441747	0.000582383	-0.000118503	0.00014881	0.000109517	0	0	0	7.34621	1.06428	0.206194	0.0319538	0.0136257	0.101918	1.23075	1.18341	0.000100962	0.000494026	807.317	236044	41115.4	61654.2	438.799	115.134	103.788	275.48	409.219	0	0	25.6927	16214	4495.26	6743.03	60.0661	2.34736	1.38812	23.2909	17.5727	0	0	0.158087
setup	0	2019-01-26 23:00:00	8.27181e-17	10.3394	21.6105	6.78404e-05	0	1.02447e-05	0.00535814	0.000599447	-0.000122712	0.000147701	0.000110502	0	0	0	8.0782	1.04951	0.23741	0.0334005	0.0136257	0.0902622	1.27293	1.2215	0.000104862	0.000506689	795.846	236024	41112.5	61649.8	431.765	123.242	99.1924	289.18	424.141	0	0	25.6934	16214	4495.27	6743.04	59.7926	2.5992	1.32428	24.5561	18.1148	0	0	0.157117
setup	0	2019-01-27 23:00:00	4.36917e-17	10.2757	21.6531	6.85755e-05	0	1.04288e-05	0.00688287	0.000613638	-0.000122582	0.000146871	0.000107786	0	0	0	8.85846	1.0346	0.26078	0.0334014	0.0136256	0.0790048	1.31526	1.25747	0.000108448	0.000518477	784.392	236004	41109.7	61645.4	424.814	132.085	94.9192	304.104	437.868	0	0	25.6901	16214	4495.29	6743.06	59.4352	2.87329	1.26611	25.9382	18.6409	0	0	0.155041
setup	0	2019-01-28 23:00:00	2.30204e-17	10.1521	21.7843	6.98069e-05	0	1.05218e-05	0.00804066	0.000619903	-0.000125725	0.000147047	0.000106459	0	0	0	9.68694	1.01971	0.285598	0.0333971	0.0136256	0.0716879	1.35857	1.29953	0.00011249	0.000518246	773.191	235983	41106.9	61641.1	417.964	141.711	90.9594	320.058	450.363	0	0	25.6828	16214	4495.32	6743.09	59.0022	3.17102	1.2134	27.425	19.1463	0	0	0.154201
setup	0	2019-01-29 23:00:00	1.21844e-17	10.0984	21.7884	7.13939e-05	0	1.05394e-05	0.00904288	0.000631055	-0.000119891	0.000147742	0.000106816	0	0	0	10.5631	1.00515	0.311843	0.0333876	0.0136256	0.0609213	1.40522	1.34055	0.00011663	0.000526731	762.183	235963	41104.2	61636.9	411.215	152.155	87.2959	337.185	461.568	0	0	25.673	16214	4495.35	6743.12	58.4831	3.49355	1.16572	29.0267	19.6368	0	0	0.152927
setup	0	2019-01-30 23:00:00	6.41892e-18	10.0449	21.9078	7.26321e-05	0	1.0499e-05	0.00865672	0.000644576	-0.000119527	0.000148853	0.000107927	0	0	0	11.4859	0.990838	0.339497	0.0333749	0.0136256	0.0481885	1.45106	1.38647	0.000121054	0.000536745	751.286	235943	41101.5	61632.8	404.553	163.462	83.9046	355.572	471.376	0	0	25.6596	16214	4495.39	6743.16	57.8822	3.8422	1.12266	30.7497	20.1096	0	0	0.151993
setup	0	2019-01-31 23:00:00	3.39144e-18	10.0435	22.0047	7.31685e-05	0	1.04966e-05	0.141029	0.000698227	-0.000112695	0.000150887	0.000127375	0	0	0	12.4536	0.976672	0.368485	0.0333575	0.0136257	0.0352807	2.18935	1.84773	0.000126514	0.000584149	740.542	235922	41109.9	61645.2	397.946	175.662	80.8563	375.087	455.974	0	0	25.642	16213.8	4495.9	6743.92	54.7281	4.21799	1.08478	32.3146	17.4485	0	0	0.151113
