source,id,datetime,dC_ch4_emis[kgCha-1],dC_co2_emis_auto[kgCha-1],dC_co2_emis_hetero[kgCha-1],dC_doc_leach[kgCha-1],dN_don_leach[kgNha-1],dN_no3_leach[kgNha-1],dN_nh4_leach[kgNha-1],dN_no_emis[kgNha-1],dN_n2o_emis[kgNha-1],dN_n2_emis[kgNha-1],dN_nh3_emis[kgNha-1],dN_n2_fix[kgNha-1],dC_co2_fix[kgCha-1],dS_so4_leach[kgSha-1],dC_litter_above[kgCha-1],dC_litter_below[kgCha-1],dN_litter_above[kgNha-1],dN_litter_below[kgNha-1],dN_deposition[kgNha-1],dN_plant_uptake[kgNha-1],dN_mineral[kgNha-1],dN_nitrify[kgNha-1],dN_denitrify[kgNha-1],dN_chemodenitrify[kgNha-1],C_plants[kgCha-1],C_soil[kgCha-1],C_soil_20cm[kgCha-1],C_soil_30cm[kgCha-1],C_aorg[kgCha-1],C_litter_raw[kgCha-1],C_litter[kgCha-1],C_mic[kgCha-1],C_sol[kgCha-1],C_wood_above[kgCha-1],C_wood_below[kgCha-1],N_plants[kgNha-1],N_soil[kgNha-1],N_soil_20cm[kgNha-1],N_soil_30cm[kgNha-1],N_aorg[kgNha-1],N_litter_raw[kgNha-1],N_litter[kgNha-1],N_mic[kgNha-1],N_sol[kgNha-1],N_wood_above[kgNha-1],N_wood_below[kgNha-1],anvf_mean[-]
setup,0,2019-01-21 23:00:00,7.83392e-08,4.70155,15.4586,1.40997e-06,0,3.24591e-08,0,0.000800477,0.0111533,0.139583,2.55527e-06,0,0,0,0.585195,0.485456,0.00884531,0.0070226,0.0136256,0.212196,1.44276,0.967389,0.19042,0.00101389,371.152,366221,43101.2,71798.2,918.179,62.089,348.07,208.43,8.81441,0,0,10.1991,39237.8,4614.59,7690.06,103.961,1.41927,8.58749,21.139,10.4473,0,0,0.447231
setup,0,2019-01-22 23:00:00,1.01857e-07,4.72911,15.3445,1.43501e-06,0,2.27613e-08,0,0.000814833,0.0119393,0.148097,2.56873e-06,0,0,0,0.668097,0.482498,0.0101203,0.00702716,0.0136256,0.277761,1.45955,0.99473,0.205839,0.00104914,369.118,366206,43100.1,71795.5,916.789,62.9994,340.893,211.677,9.06456,0,0,10.2057,39237.4,4614.52,7689.92,104.026,1.43121,8.4039,21.4,10.5462,0,0,0.439996
setup,0,2019-01-23 23:00:00,1.31077e-07,4.74798,15.1941,1.4579e-06,0,1.62614e-08,0,0.000833194,0.0127698,0.1534,2.82238e-06,0,0,0,0.760755,0.479853,0.0115491,0.00703173,0.0136257,0.227586,1.43341,0.995856,0.209488,0.00107052,367.024,366191,43099.2,71793,915.466,64.017,333.919,214.717,9.32517,0,0,10.2097,39237,4614.47,7689.82,104.113,1.44503,8.22571,21.6434,10.6829,0,0,0.434207
setup,0,2019-01-24 23:00:00,1.62765e-07,4.57695,15.0172,1.47189e-06,0,1.18538e-08,0,0.000833576,0.0133495,0.156066,3.10379e-06,0,0,0,0.863998,0.477132,0.0131414,0.00703446,0.0136256,0.142669,1.39188,0.984515,0.214102,0.00107904,364.735,366176,43098.4,71790.7,914.186,65.1498,327.139,217.586,9.59463,0,0,10.2155,39236.7,4614.45,7689.76,104.254,1.46084,8.05262,21.8767,10.8493,0,0,0.431524
setup,0,2019-01-25 23:00:00,1.82784e-07,4.47472,14.9492,1.47682e-06,0,8.7874e-09,0,0.000840734,0.0137807,0.157245,3.75729e-06,0,0,0,0.978676,0.474155,0.0149171,0.00703847,0.0136257,0.0810915,1.36544,0.979579,0.217674,0.00109977,362.337,366162,43097.7,71788.5,912.947,66.4021,320.513,220.375,9.90524,0,0,10.2247,39236.4,4614.44,7689.74,104.445,1.47865,7.88359,22.1098,11.0257,0,0,0.428115
setup,0,2019-01-26 23:00:00,1.95705e-07,4.44121,14.9713,1.47706e-06,0,6.63737e-09,0,0.000858405,0.0142719,0.163358,3.88741e-06,0,0,0,1.10566,0.471038,0.0206072,0.0085929,0.0136257,0.0958589,1.37896,0.998772,0.231317,0.00114317,359.976,366147,43097,71786.4,911.769,67.7824,314.008,223.175,10.1456,0,0,10.2346,39236.1,4614.43,7689.7,104.629,1.50385,7.71777,22.3517,11.1818,0,0,0.423224
setup,0,2019-01-27 23:00:00,2.23462e-07,4.42059,14.9582,1.48025e-06,0,5.12726e-09,0,0.000882881,0.0148775,0.168296,4.2746e-06,0,0,0,1.24581,0.467969,0.0190855,0.00705162,0.0136256,0.0602489,1.37269,1.00965,0.236595,0.0011721,357.506,366132,43096.4,71784.4,910.675,69.3034,307.648,225.872,10.3424,0,0,10.2458,39235.9,4614.43,7689.69,104.835,1.5261,7.55576,22.5905,11.357,0,0,0.420339
setup,0,2019-01-28 23:00:00,2.53591e-07,4.33901,14.9602,1.48549e-06,0,4.03783e-09,0,0.000896588,0.0153982,0.170841,4.25352e-06,0,0,0,1.4,0.464757,0.0405788,0.0133196,0.0136256,0.0537608,1.3725,1.02079,0.242042,0.00118935,355.062,366118,43095.9,71782.6,909.669,70.9771,301.436,228.448,10.5069,0,0,10.2495,39235.7,4614.44,7689.68,105.05,1.57619,7.39765,22.8277,11.5276,0,0,0.413738
setup,0,2019-01-29 23:00:00,2.87227e-07,4.30706,14.9319,1.48912e-06,0,3.22972e-09,0,0.000913171,0.0158004,0.173068,4.60483e-06,0,0,0,1.56908,0.46158,0.0455665,0.0133243,0.0136256,0.0280926,1.36637,1.02441,0.245102,0.00120729,352.586,366103,43095.4,71780.8,908.748,72.8163,295.377,230.895,10.669,0,0,10.2511,39235.5,4614.45,7689.69,105.284,1.63121,7.24359,23.0598,11.7101,0,0,0.409653
setup,0,2019-01-30 23:00:00,3.12287e-07,4.24466,14.9218,1.48811e-06,0,2.59169e-09,0,0.000929875,0.0161711,0.174404,4.94036e-06,0,0,0,1.75388,0.458361,0.0510193,0.0133264,0.0136256,1.48813e-15,1.36075,1.03348,0.249222,0.00122672,350.038,366088,43094.9,71779,907.901,74.8352,289.458,233.231,10.8367,0,0,10.2455,39235.3,4614.48,7689.72,105.542,1.69158,7.09331,23.2894,11.9036,0,0,0.407021
