source	id	datetime	irri[mm]	prec[mm]	throughfall[mm]	evapot[mm]	potential_transpiration[mm]	transp[mm]	evacep[mm]	evasoil[mm]	evasurfacewater[mm]	runoff[mm]	percol[mm]	infiltration[mm]	groundwateraccess[mm]	groundwaterloss[mm]	capillaryrise[mm]	snow_height[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_floor[%]	soilwater_5cm[%]	soilwater_10cm[%]	soilwater_15cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_40cm[%]	soilwater_50cm[%]	soilwater_60cm[%]	soilwater_80cm[%]	soilwater_100cm[%]	soilwater_120cm[%]	capillary_pressure_5cm[hPa]	capillary_pressure_10cm[hPa]	capillary_pressure_15cm[hPa]	capillary_pressure_20cm[hPa]	capillary_pressure_30cm[hPa]	capillary_pressure_50cm[hPa]	capillary_pressure_100cm[hPa]	groundwaterdepth[m]	irrigationreservoir[m]	plant_waterdeficit[m]
setup	0	2023-05-18 23:00:00	0	0	0	2.491	2.61598	2.491	0	0	0	0	13.2015	0	0	0	0	0	0	0	1288.75	362.32	0	32.7132	29.2986	29.4579	28.375	28.4082	29.0424	35.4606	35.76	35.8217	35.8817	43.2949	43.2759	0.101918	0.101127	0.11104	0.110824	0.106789	0.0754901	0.042703	2.52976	0	0
setup	0	2023-05-19 23:00:00	0	0	0	2.51143	2.58693	2.51143	0	0	0	0	13.2599	0	0	0	0	0	0	0	1272.98	359.797	0	32.3045	28.2925	28.5516	27.8653	27.9561	28.7016	35.3426	35.6825	35.7604	35.8636	43.2872	43.2558	0.107054	0.105706	0.114413	0.113803	0.108937	0.0758436	0.0427418	2.52976	0	0
setup	0	2023-05-20 23:00:00	0	0	0	2.5315	2.55162	2.5315	0	0	0	0	13.3103	0	0	0	0	0	0	0	1257.14	357.253	0	31.9281	27.2916	27.646	27.3524	27.4996	28.355	35.2208	35.6023	35.697	35.8456	43.2764	43.25	0.112435	0.110496	0.11793	0.116908	0.11117	0.0762096	0.0427969	2.52976	0	0
setup	0	2023-05-21 23:00:00	0	0	0	2.5512	2.50924	2.5512	0	0	0	0	13.3564	0	0	0	0	0	0	0	1241.23	354.691	0	31.5639	26.2965	26.7415	26.8362	27.0386	28.0023	35.0951	35.5194	35.6314	35.827	43.2671	43.2471	0.118094	0.115522	0.121605	0.120147	0.113495	0.0765889	0.0428442	2.63833	0	0
setup	0	2023-05-22 23:00:00	0	0	0	2.57053	2.45981	2.50924	0	0.0177303	0	0	13.403	0	0	0	0	0	0	0	1225.3	352.156	0	26.8832	26.5674	26.4673	26.3341	26.5887	27.6566	34.9703	35.437	35.5662	35.8085	43.2596	43.2452	0.116521	0.117099	0.125321	0.123418	0.115829	0.0769665	0.0428818	2.85547	0	0
setup	0	2023-05-23 23:00:00	0	0	0	2.58949	2.40346	2.45981	0	0.0363999	0	0	13.4464	0	0	0	0	0	0	0	1209.36	349.654	0	25.9519	25.7838	25.7552	25.8416	26.1464	27.3153	34.8457	35.3546	35.5009	35.7898	43.2539	43.2438	0.121145	0.121318	0.129112	0.126748	0.11819	0.0773452	0.0429111	2.96404	0	0
setup	0	2023-05-24 23:00:00	0	0	5.15419	2.60806	2.34005	2.05878	0.378783	0.0469162	0	0	13.3244	5.15419	0	0	0	0	0	0	1199.08	352.684	0	36.1719	25.8937	25.3684	25.4488	25.7931	27.0403	34.7449	35.2873	35.4475	35.7749	43.2506	43.2436	0.120482	0.12369	0.13225	0.129494	0.120135	0.0776548	0.0429276	3.18118	0	0
setup	0	2023-05-25 23:00:00	0	5.53297	2.08253	2.62625	2.26881	2.11396	0.261867	0.0729295	0	0	7.57603	2.08253	0	0	0	0	0	0	1191.4	352.57	0	35.3636	26.823	26.1855	25.0518	25.435	26.7616	34.6416	35.2185	35.3929	35.7594	43.248	43.2432	0.115059	0.118746	0.135532	0.132363	0.122147	0.0779721	0.0429407	99	0	0
setup	0	2023-05-26 23:00:00	0	2.34439	0	2.64405	2.19147	2.26881	0	0.11016	0	0	0	0	0	0	0	0	0	0	1189.02	350.189	0	31.4209	26.8034	26.491	24.9925	25.0487	26.4612	34.5289	35.1436	35.3334	35.7424	43.2458	43.2426	0.11517	0.116962	0.136033	0.135558	0.124366	0.0783179	0.0429518	99	0	0
setup	0	2023-05-27 23:00:00	0	0	2.37699	2.66144	2.10815	2.00595	0.244271	0.118575	0	0	0	2.37699	0	0	0	0	0	0	1189.27	350.434	0	34.7238	26.6059	26.2147	24.7705	24.751	26.202	34.4311	35.0782	35.2815	35.7276	43.2447	43.2425	0.116299	0.118574	0.137929	0.138098	0.126323	0.0786202	0.0429576	99	0	0
