source	id	datetime	species	area_cover	area_fraction	n_tree	vol_tree[m3ha-1]	h_max[m]	h_min[m]	diam_ground[m]	diam_breast[m]	depth[m]	specific_leaf_area[m2kg-1]	lai	crown_diam_ratio	sap_fol_ratio	branch_fraction	stem_wood[kgm-2]	branch_wood[kgm-2]	root_wood[kgm-2]
setup	0	2008-12-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-24 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-25 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-26 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-27 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2008-12-28 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.00513661	1	0	0	0	0	0
setup	0	2008-12-29 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.00648124	1	0	0	0	0	0
setup	0	2008-12-30 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.00814304	1	0	0	0	0	0
setup	0	2008-12-31 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0101859	1	0	0	0	0	0
setup	0	2009-01-01 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0126839	1	0	0	0	0	0
setup	0	2009-01-02 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0157226	1	0	0	0	0	0
setup	0	2009-01-03 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0193999	1	0	0	0	0	0
setup	0	2009-01-04 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0238269	1	0	0	0	0	0
setup	0	2009-01-05 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.029129	1	0	0	0	0	0
setup	0	2009-01-06 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0354465	1	0	0	0	0	0
setup	0	2009-01-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.042935	1	0	0	0	0	0
setup	0	2009-01-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0517653	1	0	0	0	0	0
setup	0	2009-01-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0621235	1	0	0	0	0	0
setup	0	2009-01-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0742104	1	0	0	0	0	0
setup	0	2009-01-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0882401	1	0	0	0	0	0
setup	0	2009-01-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.104438	1	0	0	0	0	0
setup	0	2009-01-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.12304	1	0	0	0	0	0
setup	0	2009-01-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.144287	1	0	0	0	0	0
setup	0	2009-01-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.168423	1	0	0	0	0	0
setup	0	2009-01-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.195691	1	0	0	0	0	0
setup	0	2009-01-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.226326	1	0	0	0	0	0
setup	0	2009-01-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.260553	1	0	0	0	0	0
setup	0	2009-01-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.298578	1	0	0	0	0	0
setup	0	2009-01-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.340581	1	0	0	0	0	0
setup	0	2009-01-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.386705	1	0	0	0	0	0
setup	0	2009-01-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.437056	1	0	0	0	0	0
setup	0	2009-01-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.491698	1	0	0	0	0	0
setup	0	2009-01-24 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.550652	1	0	0	0	0	0
setup	0	2009-01-25 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.613873	1	0	0	0	0	0
setup	0	2009-01-26 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.681188	1	0	0	0	0	0
setup	0	2009-01-27 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.752419	1	0	0	0	0	0
setup	0	2009-01-28 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.827341	1	0	0	0	0	0
setup	0	2009-01-29 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.90562	1	0	0	0	0	0
setup	0	2009-01-30 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.986765	1	0	0	0	0	0
setup	0	2009-01-31 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.07025	1	0	0	0	0	0
setup	0	2009-02-01 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.15532	1	0	0	0	0	0
setup	0	2009-02-02 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.24138	1	0	0	0	0	0
setup	0	2009-02-03 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.32764	1	0	0	0	0	0
setup	0	2009-02-04 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.41333	1	0	0	0	0	0
setup	0	2009-02-05 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.4974	1	0	0	0	0	0
setup	0	2009-02-06 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.57895	1	0	0	0	0	0
setup	0	2009-02-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.6574	1	0	0	0	0	0
setup	0	2009-02-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.73129	1	0	0	0	0	0
setup	0	2009-02-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.79972	1	0	0	0	0	0
setup	0	2009-02-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.86223	1	0	0	0	0	0
setup	0	2009-02-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.91847	1	0	0	0	0	0
setup	0	2009-02-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.96538	1	0	0	0	0	0
setup	0	2009-02-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.00506	1	0	0	0	0	0
setup	0	2009-02-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.03604	1	0	0	0	0	0
setup	0	2009-02-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.05658	1	0	0	0	0	0
setup	0	2009-02-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.06808	1	0	0	0	0	0
setup	0	2009-02-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.07036	1	0	0	0	0	0
setup	0	2009-02-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.06683	1	0	0	0	0	0
setup	0	2009-02-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.06215	1	0	0	0	0	0
setup	0	2009-02-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.05644	1	0	0	0	0	0
setup	0	2009-02-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.05076	1	0	0	0	0	0
setup	0	2009-02-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.04391	1	0	0	0	0	0
setup	0	2009-02-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.03815	1	0	0	0	0	0
setup	0	2009-02-24 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.03404	1	0	0	0	0	0
setup	0	2009-02-25 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.02885	1	0	0	0	0	0
setup	0	2009-02-26 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.02177	1	0	0	0	0	0
setup	0	2009-02-27 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.01402	1	0	0	0	0	0
setup	0	2009-02-28 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	2.00481	1	0	0	0	0	0
setup	0	2009-03-01 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.99362	1	0	0	0	0	0
setup	0	2009-03-02 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.9823	1	0	0	0	0	0
setup	0	2009-03-03 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.9688	1	0	0	0	0	0
setup	0	2009-03-04 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.95449	1	0	0	0	0	0
setup	0	2009-03-05 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.93781	1	0	0	0	0	0
setup	0	2009-03-06 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.91995	1	0	0	0	0	0
setup	0	2009-03-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.90034	1	0	0	0	0	0
setup	0	2009-03-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.87884	1	0	0	0	0	0
setup	0	2009-03-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.85535	1	0	0	0	0	0
setup	0	2009-03-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.83003	1	0	0	0	0	0
setup	0	2009-03-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.80305	1	0	0	0	0	0
setup	0	2009-03-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.77439	1	0	0	0	0	0
setup	0	2009-03-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.74381	1	0	0	0	0	0
setup	0	2009-03-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.71098	1	0	0	0	0	0
setup	0	2009-03-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.67658	1	0	0	0	0	0
setup	0	2009-03-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.63981	1	0	0	0	0	0
setup	0	2009-03-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.59941	1	0	0	0	0	0
setup	0	2009-03-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.55636	1	0	0	0	0	0
setup	0	2009-03-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.51097	1	0	0	0	0	0
setup	0	2009-03-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.46362	1	0	0	0	0	0
setup	0	2009-03-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.41358	1	0	0	0	0	0
setup	0	2009-03-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.36069	1	0	0	0	0	0
setup	0	2009-03-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.30577	1	0	0	0	0	0
setup	0	2009-03-24 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.24879	1	0	0	0	0	0
setup	0	2009-03-25 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.19067	1	0	0	0	0	0
setup	0	2009-03-26 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.13156	1	0	0	0	0	0
setup	0	2009-03-27 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.07076	1	0	0	0	0	0
setup	0	2009-03-28 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.01081	1	0	0	0	0	0
setup	0	2009-03-29 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.951832	1	0	0	0	0	0
setup	0	2009-03-30 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.89261	1	0	0	0	0	0
setup	0	2009-03-31 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.835282	1	0	0	0	0	0
setup	0	2009-04-01 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.777296	1	0	0	0	0	0
setup	0	2009-04-02 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.718812	1	0	0	0	0	0
setup	0	2009-04-03 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.660244	1	0	0	0	0	0
setup	0	2009-04-04 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.601933	1	0	0	0	0	0
setup	0	2009-04-05 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.544304	1	0	0	0	0	0
setup	0	2009-04-06 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.488135	1	0	0	0	0	0
setup	0	2009-04-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.433636	1	0	0	0	0	0
setup	0	2009-04-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.381458	1	0	0	0	0	0
setup	0	2009-04-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.331746	1	0	0	0	0	0
setup	0	2009-04-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.28468	1	0	0	0	0	0
setup	0	2009-04-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.240165	1	0	0	0	0	0
setup	0	2009-04-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.198645	1	0	0	0	0	0
setup	0	2009-04-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.160583	1	0	0	0	0	0
setup	0	2009-04-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.126251	1	0	0	0	0	0
setup	0	2009-04-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0958899	1	0	0	0	0	0
setup	0	2009-04-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.069699	1	0	0	0	0	0
setup	0	2009-04-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0477411	1	0	0	0	0	0
setup	0	2009-04-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0300459	1	0	0	0	0	0
setup	0	2009-04-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0165414	1	0	0	0	0	0
setup	0	2009-04-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.00713586	1	0	0	0	0	0
setup	0	2009-04-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.00168813	1	0	0	0	0	0
setup	0	2009-04-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-04-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-04-24 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-04-25 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-04-26 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-04-27 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-04-28 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-04-29 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-04-30 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-05-01 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-05-02 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-05-03 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-05-04 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-05-05 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-05-06 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-05-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-05-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-05-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-05-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0	1	0	0	0	0	0
setup	0	2009-05-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.00380795	1	0	0	0	0	0
setup	0	2009-05-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.00480659	1	0	0	0	0	0
setup	0	2009-05-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.00604005	1	0	0	0	0	0
setup	0	2009-05-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.00755566	1	0	0	0	0	0
setup	0	2009-05-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0094084	1	0	0	0	0	0
setup	0	2009-05-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0116617	1	0	0	0	0	0
setup	0	2009-05-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0143882	1	0	0	0	0	0
setup	0	2009-05-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0176703	1	0	0	0	0	0
setup	0	2009-05-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0216011	1	0	0	0	0	0
setup	0	2009-05-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0262845	1	0	0	0	0	0
setup	0	2009-05-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.031836	1	0	0	0	0	0
setup	0	2009-05-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0383822	1	0	0	0	0	0
setup	0	2009-05-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0460611	1	0	0	0	0	0
setup	0	2009-05-24 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0550216	1	0	0	0	0	0
setup	0	2009-05-25 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0654222	1	0	0	0	0	0
setup	0	2009-05-26 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0774304	1	0	0	0	0	0
setup	0	2009-05-27 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.0912204	1	0	0	0	0	0
setup	0	2009-05-28 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.106971	1	0	0	0	0	0
setup	0	2009-05-29 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.124864	1	0	0	0	0	0
setup	0	2009-05-30 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.145078	1	0	0	0	0	0
setup	0	2009-05-31 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.167789	1	0	0	0	0	0
setup	0	2009-06-01 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.193161	1	0	0	0	0	0
setup	0	2009-06-02 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.221345	1	0	0	0	0	0
setup	0	2009-06-03 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.252476	1	0	0	0	0	0
setup	0	2009-06-04 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.28666	1	0	0	0	0	0
setup	0	2009-06-05 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.323974	1	0	0	0	0	0
setup	0	2009-06-06 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.364458	1	0	0	0	0	0
setup	0	2009-06-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.408114	1	0	0	0	0	0
setup	0	2009-06-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.454889	1	0	0	0	0	0
setup	0	2009-06-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.504688	1	0	0	0	0	0
setup	0	2009-06-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.557361	1	0	0	0	0	0
setup	0	2009-06-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.612698	1	0	0	0	0	0
setup	0	2009-06-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.670432	1	0	0	0	0	0
setup	0	2009-06-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.730157	1	0	0	0	0	0
setup	0	2009-06-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.791421	1	0	0	0	0	0
setup	0	2009-06-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.853824	1	0	0	0	0	0
setup	0	2009-06-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.916707	1	0	0	0	0	0
setup	0	2009-06-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	0.97953	1	0	0	0	0	0
setup	0	2009-06-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.0418	1	0	0	0	0	0
setup	0	2009-06-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.10266	1	0	0	0	0	0
setup	0	2009-06-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.16141	1	0	0	0	0	0
setup	0	2009-06-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.21754	1	0	0	0	0	0
setup	0	2009-06-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.2706	1	0	0	0	0	0
setup	0	2009-06-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.31981	1	0	0	0	0	0
setup	0	2009-06-24 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.36463	1	0	0	0	0	0
setup	0	2009-06-25 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.40454	1	0	0	0	0	0
setup	0	2009-06-26 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.43922	1	0	0	0	0	0
setup	0	2009-06-27 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.4683	1	0	0	0	0	0
setup	0	2009-06-28 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.49121	1	0	0	0	0	0
setup	0	2009-06-29 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.50767	1	0	0	0	0	0
setup	0	2009-06-30 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.51699	1	0	0	0	0	0
setup	0	2009-07-01 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.5195	1	0	0	0	0	0
setup	0	2009-07-02 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.51883	1	0	0	0	0	0
setup	0	2009-07-03 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.5174	1	0	0	0	0	0
setup	0	2009-07-04 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.51582	1	0	0	0	0	0
setup	0	2009-07-05 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.5144	1	0	0	0	0	0
setup	0	2009-07-06 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.51266	1	0	0	0	0	0
setup	0	2009-07-07 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.51054	1	0	0	0	0	0
setup	0	2009-07-08 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.50833	1	0	0	0	0	0
setup	0	2009-07-09 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.50623	1	0	0	0	0	0
setup	0	2009-07-10 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.50359	1	0	0	0	0	0
setup	0	2009-07-11 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.50058	1	0	0	0	0	0
setup	0	2009-07-12 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.49685	1	0	0	0	0	0
setup	0	2009-07-13 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.49264	1	0	0	0	0	0
setup	0	2009-07-14 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.48802	1	0	0	0	0	0
setup	0	2009-07-15 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.48299	1	0	0	0	0	0
setup	0	2009-07-16 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.47715	1	0	0	0	0	0
setup	0	2009-07-17 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.47077	1	0	0	0	0	0
setup	0	2009-07-18 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.46404	1	0	0	0	0	0
setup	0	2009-07-19 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.4566	1	0	0	0	0	0
setup	0	2009-07-20 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.44793	1	0	0	0	0	0
setup	0	2009-07-21 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.43859	1	0	0	0	0	0
setup	0	2009-07-22 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.4276	1	0	0	0	0	0
setup	0	2009-07-23 23:00:00	ANGA	1	1	0	0	1	0	0	0	0.5	424	1.41589	1	0	0	0	0	0
