source	id	datetime	dC_ch4_emis[kgCha-1]	dC_co2_emis_auto[kgCha-1]	dC_co2_emis_hetero[kgCha-1]	dC_doc_leach[kgCha-1]	dN_don_leach[kgNha-1]	dN_no3_leach[kgNha-1]	dN_nh4_leach[kgNha-1]	dN_no_emis[kgNha-1]	dN_n2o_emis[kgNha-1]	dN_n2_emis[kgNha-1]	dN_nh3_emis[kgNha-1]	dN_n2_fix[kgNha-1]	dC_co2_fix[kgCha-1]	dS_so4_leach[kgSha-1]	dC_litter[kgCha-1]	dN_litter[kgNha-1]	dN_dep[kgNha-1]	dN_up_floor[kgNha-1]	dN_up_min[kgNha-1]	dN_mineral_floor[kgNha-1]	dN_mineral_min[kgNha-1]	dN_nitrify_floor[kgNha-1]	dN_nitrify_min[kgNha-1]	dN_denitrify_floor[kgNha-1]	dN_denitrify_min[kgNha-1]	dN_chemo_floor[kgNha-1]	dN_chemo_min[kgNha-1]	C_plants_floor[kgCha-1]	C_plants_min[kgCha-1]	C_soil_floor[kgCha-1]	C_soil_min[kgCha-1]	C_aorg_floor[kgCha-1]	C_aorg_min[kgCha-1]	C_litter_raw[kgCha-1]	C_litter_floor[kgCha-1]	C_litter_min[kgCha-1]	C_mic_floor[kgCha-1]	C_mic_min[kgCha-1]	C_sol_floor[kgCha-1]	C_sol_min[kgCha-1]	C_wood_above[kgCha-1]	C_wood_below[kgCha-1]	N_plants_floor[kgNha-1]	N_plants_min[kgNha-1]	N_soil_floor[kgNha-1]	N_soil_min[kgNha-1]	N_aorg_floor[kgNha-1]	N_aorg_min[kgNha-1]	N_litter_raw[kgNha-1]	N_litter_floor[kgNha-1]	N_litter_min[kgNha-1]	N_mic_floor[kgNha-1]	N_mic_min[kgNha-1]	N_sol_floor[kgNha-1]	N_sol_min[kgNha-1]	N_wood_above[kgNha-1]	N_wood_below[kgNha-1]	anvf_mean[-]
setup	0	2018-09-22 23:00:00	0	13.0463	3.56489	5.36738e-05	0	0.000458359	0.000839835	0.00104806	0.0005836	1.72777e-05	3.90782e-05	0	0	0	16.372	0.559074	0.013627	0	0	-0	0.385971	-0	0.384117	-0	0.000738953	-0	1.10468e-07	0	1027.09	0	76389.7	0	369.035	610.69	0	120.723	0	155.984	0	0.808507	0	0	0	36.436	0	5027.43	0	66.2758	20.1474	0	4.74388	0	24.6843	0	20.078	0	0	0.128824
setup	0	2018-09-23 23:00:00	0	12.9354	3.43647	5.1915e-05	0	0.000464036	0.000853056	0.000992534	0.000555306	1.44036e-05	4.23554e-05	0	0	0	16.1394	0.554786	0.0136259	0	0	-0	0.372763	-0	0.368592	-0	0.000667711	-0	1.07536e-07	0	1020.7	0	76402.4	0	368.642	623.283	0	121.453	0	156.1	0	0.822425	0	0	0	36.4192	0	5027.99	0	66.2837	20.5782	0	4.76563	0	24.6978	0	20.1831	0	0	0.128618
setup	0	2018-09-24 23:00:00	0	12.8911	3.57058	5.29847e-05	0	0.000470041	0.000870092	0.00102284	0.000574358	1.68407e-05	3.66143e-05	0	0	0	15.8285	0.547719	0.0136269	0	0	-0	0.383606	-0	0.382203	-0	0.000734558	-0	1.08713e-07	0	1013.79	0	76414.6	0	368.334	635.351	0	122.259	0	156.144	0	0.817277	0	0	0	36.4025	0	5028.55	0	66.3026	20.9948	0	4.78993	0	24.7072	0	20.286	0	0	0.128558
setup	0	2018-09-25 23:00:00	0	13.0375	4.3642	5.56981e-05	0	0.000476909	0.000872744	0.00126579	0.000712621	5.32823e-05	2.00935e-05	0	0	0	15.4282	0.537806	0.0136357	0	0	-0	0.460275	-0	0.461907	-0	0.001606	-0	1.23535e-07	0	1006.42	0	76425.7	0	368.661	646.019	0	123.357	0	155.493	0	0.763713	0	0	0	36.3857	0	5029.1	0	66.4097	21.3682	0	4.82272	0	24.6409	0	20.4001	0	0	0.128991
setup	0	2018-09-26 23:00:00	0	13.1415	4.54554	5.73391e-05	0	0.000498623	0.000859483	0.00135934	0.000751035	7.75236e-05	1.95432e-05	0	0	0	14.9403	0.525	0.0136317	0	0	-0	0.47569	-0	0.473396	-0	0.00199384	-0	1.29837e-07	0	998.526	0	76436.1	0	368.89	655.881	0	124.533	0	154.978	0	0.735622	0	0	0	36.369	0	5029.63	0	66.5183	21.7181	0	4.85813	0	24.5732	0	20.5223	0	0	0.129419
setup	0	2018-09-27 23:00:00	0	12.5766	5.16943	5.80665e-05	0	0.000493266	0.000840012	0.00143151	0.000872531	0.000272001	1.55852e-05	0	0	0	14.3653	0.509282	0.0136416	0	0	-0	0.54046	-0	0.54027	-0	0.00445508	-0	1.51051e-07	0	990.641	0	76445.2	0	369.479	664.388	0	125.909	0	154.098	0	0.657702	0	0	0	36.3523	0	5030.15	0	66.6721	22.0262	0	4.89967	0	24.4737	0	20.6485	0	0	0.129393
setup	0	2018-09-28 23:00:00	0	12.9406	4.75418	5.47915e-05	0	0.000500098	0.000884781	0.00141439	0.000815907	0.000163842	1.66829e-05	0	0	0	13.7148	0.490662	0.0136274	0	0	-0	0.502933	-0	0.498238	-0	0.00270113	-0	1.51129e-07	0	982.71	0	76454.2	0	369.4	672.555	0	127.162	0	154.036	0	0.669658	0	0	0	36.3356	0	5030.65	0	66.7402	22.3258	0	4.93815	0	24.4567	0	20.7741	0	0	0.129765
setup	0	2018-09-29 23:00:00	0	12.6802	4.38467	5.96513e-05	0	0.000507442	0.000871919	0.00128656	0.000734505	0.000101112	1.76043e-05	0	0	0	12.9911	0.469174	0.013626	0	0	-0	0.470913	-0	0.46636	-0	0.00187528	-0	1.44941e-07	0	973.495	0	76462.8	0	369.004	680.479	0	128.257	0	154.349	0	0.688693	0	0	0	36.3189	0	5031.13	0	66.7461	22.6195	0	4.97265	0	24.498	0	20.8924	0	0	0.129522
setup	0	2018-09-30 23:00:00	0	12.6572	4.16065	5.58167e-05	0	0.000515027	0.00088632	0.00123481	0.000694065	6.84905e-05	2.43558e-05	0	0	0	12.1801	0.444884	0.0136256	0	0	-0	0.44917	-0	0.444277	-0	0.00143217	-0	1.38263e-07	0	963.65	0	76470.8	0	368.516	687.898	0	129.253	0	154.775	0	0.709382	0	0	0	36.3023	0	5031.59	0	66.7337	22.8988	0	5.00474	0	24.5549	0	21.006	0	0	0.129356
setup	0	2018-10-01 23:00:00	0	12.3938	4.01335	5.62807e-05	0	0.00052308	0.000889892	0.00115605	0.000653024	5.17029e-05	2.68148e-05	0	0	0	11.2987	0.417885	0.0136256	0	0	-0	0.434264	-0	0.429593	-0	0.00119784	-0	1.33083e-07	0	953.147	0	76478.1	0	368.04	694.658	0	130.175	0	155.194	0	0.721448	0	0	0	36.2857	0	5032.01	0	66.7164	23.1581	0	5.03515	0	24.6143	0	21.116	0	0	0.128985
setup	0	2018-10-02 23:00:00	0	12.3804	3.96044	5.60586e-05	0	0.000531554	0.000900397	0.00112961	0.000641214	4.14031e-05	2.87703e-05	0	0	0	10.3538	0.388298	0.0136256	0	0	-0	0.425517	-0	0.422018	-0	0.00105285	-0	1.33304e-07	0	942.444	0	76484.5	0	367.657	700.546	0	131.062	0	155.531	0	0.735833	0	0	0	36.2691	0	5032.41	0	66.7149	23.3901	0	5.06498	0	24.6605	0	21.2226	0	0	0.128815
setup	0	2018-10-03 23:00:00	0	12.4377	4.42804	5.76001e-05	0	0.000540752	0.000900547	0.00129325	0.000730212	7.07956e-05	1.89217e-05	0	0	0	9.35952	0.356274	0.0136292	0	0	-0	0.470446	-0	0.469235	-0	0.00149874	-0	1.38824e-07	0	931.267	0	76489.4	0	367.647	704.859	0	132.083	0	155.506	0	0.708468	0	0	0	36.2525	0	5032.78	0	66.7544	23.5703	0	5.0992	0	24.6748	0	21.3349	0	0	0.129022
setup	0	2018-10-04 23:00:00	0	12.3731	4.92223	5.8889e-05	0	0.000550802	0.000815312	0.0014417	0.000821125	0.000135696	1.84928e-05	0	0	0	8.32073	0.321988	0.0136322	0	0	-0	0.516523	-0	0.51287	-0	0.00239339	-0	1.48131e-07	0	919.647	0	76492.8	0	368.002	707.533	0	133.222	0	155.107	0	0.671625	0	0	0	36.236	0	5033.11	0	66.8508	23.6958	0	5.13732	0	24.6357	0	21.4584	0	0	0.129324
setup	0	2018-10-05 23:00:00	0	12.3734	5.08287	5.81958e-05	0	0.000560526	0.000870065	0.00152877	0.000866531	0.000168084	1.86735e-05	0	0	0	7.24729	0.285642	0.01363	0	0	-0	0.530052	-0	0.524769	-0	0.00275214	-0	1.555e-07	0	907.762	0	76494.9	0	368.337	708.904	0	134.364	0	154.778	0	0.655051	0	0	0	36.2194	0	5033.4	0	66.9549	23.777	0	5.17587	0	24.5933	0	21.5857	0	0	0.12965
setup	0	2018-10-06 23:00:00	0	12.2735	5.4868	5.77017e-05	0	0.000616293	0.000845523	0.00169971	0.00098374	0.000300405	1.89655e-05	0	0	0	6.15094	0.247459	0.0136333	0	0	-0	0.572054	-0	0.566464	-0	0.00400046	-0	1.67368e-07	0	895.585	0	76495.6	0	368.76	708.7	0	135.558	0	154.403	0	0.620832	0	0	0	36.2029	0	5033.66	0	67.0668	23.8035	0	5.21628	0	24.5526	0	21.7173	0	0	0.130016
setup	0	2018-10-07 23:00:00	0	12.0991	5.58903	5.64376e-05	0	0.000614069	0.000830174	0.00176309	0.0010322	0.00036813	1.8761e-05	0	0	0	5.04153	0.207685	0.013631	0	0	-0	0.583583	-0	0.578113	-0	0.00438009	-0	1.76302e-07	0	883.298	0	76495	0	369.107	707.269	0	136.702	0	154.159	0	0.602288	0	0	0	36.1864	0	5033.87	0	67.1667	23.7858	0	5.25542	0	24.529	0	21.85	0	0	0.130238
setup	0	2018-10-08 23:00:00	0	11.7395	6.79847	5.63958e-05	0	0.000591024	0.000888967	0.00238231	0.00185392	0.00225865	1.707e-05	0	0	0	3.93106	0.166583	0.0136614	0	0	-0	0.715292	-0	0.708874	-0	0.0145726	-0	2.17729e-07	0	871.047	0	76492.1	0	370.045	703.405	0	138.044	0	153.281	0	0.537353	0	0	0	36.17	0	5034.04	0	67.3227	23.6823	0	5.3008	0	24.4645	0	21.996	0	0	0.131047
setup	0	2018-10-09 23:00:00	0	11.3563	6.20242	5.38251e-05	0	0.000597615	0.000825958	0.00207711	0.00149554	0.00143722	1.57542e-05	0	0	0	2.83117	0.124431	0.0136292	0	0	-0	0.654045	-0	0.64976	-0	0.00877822	-0	2.22692e-07	0	859.091	0	76488.8	0	370.346	699.094	0	139.13	0	153.206	0	0.514775	0	0	0	36.1535	0	5034.17	0	67.4129	23.5582	0	5.33838	0	24.4638	0	22.139	0	0	0.131013
setup	0	2018-10-10 23:00:00	0	10.9875	5.6721	5.24289e-05	0	0.000604144	0.000856133	0.00181657	0.00119441	0.000782603	1.53592e-05	0	0	0	1.75475	0.0815211	0.0136261	0	0	-0	0.604004	-0	0.599731	-0	0.00558156	-0	2.13141e-07	0	847.492	0	76484.9	0	370.343	694.419	0	139.984	0	153.46	0	0.52187	0	0	0	36.1371	0	5034.26	0	67.4535	23.4148	0	5.3689	0	24.5044	0	22.2765	0	0	0.13066
setup	0	2018-10-11 23:00:00	0	10.749	5.4791	5.24834e-05	0	0.000611115	0.000876995	0.00173367	0.00108438	0.000550997	1.59008e-05	0	0	0	0.719068	0.0381525	0.0136262	0	0	-0	0.583938	-0	0.578982	-0	0.00439515	-0	2.06987e-07	0	836.258	0	76480.1	0	370.228	689.043	0	140.697	0	153.822	0	0.533247	0	0	0	36.1207	0	5034.31	0	67.4766	23.2392	0	5.39513	0	24.5595	0	22.4106	0	0	0.130397
setup	0	2018-10-12 23:00:00	0	10.631	5.30392	5.3036e-05	0	0.000618803	0.000873376	0.00171474	0.00100731	0.000367247	1.75384e-05	0	0	0	0.237716	0.0163809	0.0136256	0	0	-0	0.564802	-0	0.558381	-0	0.00344116	-0	2.01908e-07	0	825.269	0	76475	0	370.022	683.504	0	141.281	0	154.257	0	0.552696	0	0	0	36.1043	0	5034.33	0	67.4901	23.0524	0	5.4173	0	24.6188	0	22.544	0	0	0.130302
setup	0	2018-10-13 23:00:00	0	10.495	5.27356	5.40026e-05	0	0.000666119	0.000831457	0.00174166	0.000986586	0.000269662	1.92615e-05	0	0	0	0.234351	0.0163596	0.0136258	0	0	-0	0.558885	-0	0.552234	-0	0.00289387	-0	2.04809e-07	0	814.403	0	76470	0	369.867	678.109	0	141.771	0	154.632	0	0.572778	0	0	0	36.088	0	5034.36	0	67.5149	22.8704	0	5.4365	0	24.6665	0	22.6764	0	0	0.130296
setup	0	2018-10-14 23:00:00	0	10.0469	5.14712	5.13685e-05	0	0.000702496	0.0007937	0.0016874	0.00094208	0.00020683	1.95195e-05	0	0	0	0.231027	0.0163383	0.0136256	0	0	-0	0.547242	-0	0.539604	-0	0.0025166	-0	1.98582e-07	0	803.677	0	76465	0	369.681	672.976	0	142.162	0	155.007	0	0.588569	0	0	0	36.0716	0	5034.39	0	67.5303	22.6973	0	5.45261	0	24.7157	0	22.8107	0	0	0.129981
setup	0	2018-10-15 23:00:00	0	9.66283	5.39328	4.71762e-05	0	0.000712067	0.000780568	0.00178433	0.000991939	0.000241921	2.06798e-05	0	0	0	0.22775	0.0163171	0.0136273	0	0	-0	0.568069	-0	0.561057	-0	0.00283317	-0	1.98693e-07	0	793.402	0	76459.9	0	369.807	667.633	0	142.526	0	155.073	0	0.582579	0	0	0	36.0553	0	5034.41	0	67.5852	22.5171	0	5.46785	0	24.7329	0	22.945	0	0	0.129855
setup	0	2018-10-16 23:00:00	0	9.1822	5.30614	4.57613e-05	0	0.000704867	0.000764358	0.00176301	0.00096877	0.00020997	2.08763e-05	0	0	0	0.224606	0.0162958	0.0136264	0	0	-0	0.557481	-0	0.550628	-0	0.00268644	-0	1.95926e-07	0	783.515	0	76454.8	0	369.86	662.44	0	142.815	0	155.205	0	0.593137	0	0	0	36.039	0	5034.44	0	67.6378	22.342	0	5.48072	0	24.7488	0	23.0803	0	0	0.12962
setup	0	2018-10-17 23:00:00	0	8.64634	5.52689	4.38264e-05	0	0.000686282	0.000752188	0.00183402	0.00101743	0.000255029	2.1155e-05	0	0	0	0.221579	0.0162747	0.0136278	0	0	-0	0.577887	-0	0.570917	-0	0.00309522	-0	1.98878e-07	0	774.111	0	76449.4	0	370.115	657.057	0	143.074	0	155.145	0	0.583496	0	0	0	36.0227	0	5034.46	0	67.7151	22.1604	0	5.49261	0	24.7469	0	23.2156	0	0	0.129434
setup	0	2018-10-18 23:00:00	0	7.98462	8.26948	4.34062e-05	0	0.000674284	0.000746136	0.00362016	0.00354035	0.00651843	1.89137e-05	0	0	0	0.218694	0.0162535	0.0137265	0	0	-0	0.86294	-0	0.852416	-0	0.0294237	-0	2.77795e-07	0	765.246	0	76441.4	0	371.918	649.013	0	143.548	0	153.301	0	0.487762	0	0	0	36.0065	0	5034.46	0	67.9705	21.8891	0	5.51049	0	24.6023	0	23.3732	0	0	0.130714
setup	0	2018-10-19 23:00:00	0	7.28685	8.3652	4.17505e-05	0	0.000678597	0.000761515	0.00457609	0.00538955	0.0119647	1.64289e-05	0	0	0	0.215967	0.0162324	0.0136749	0	0	-0	0.886532	-0	0.87924	-0	0.0360615	-0	3.20071e-07	0	757.046	0	76433.3	0	372.985	640.715	0	143.927	0	152.446	0	0.435081	0	0	0	35.9902	0	5034.46	0	68.1305	21.6092	0	5.52494	0	24.5536	0	23.542	0	0	0.131693
setup	0	2018-10-20 23:00:00	0	6.5729	8.9061	4.13638e-05	0	0.000683927	0.000790873	0.00613612	0.00878216	0.0225588	1.34933e-05	0	0	0	0.213433	0.0162113	0.0137457	0	0	-0	0.972258	-0	0.967731	-0	0.0585519	-0	3.35948e-07	0	749.545	0	76424.7	0	373.969	631.928	0	144.24	0	151.758	0	0.382912	0	0	0	35.974	0	5034.44	0	68.2345	21.3129	0	5.53685	0	24.5585	0	23.7158	0	0	0.134176
setup	0	2018-10-21 23:00:00	0	5.86358	8.01383	3.91294e-05	0	0.000687968	0.000813299	0.0047198	0.00579593	0.0118166	1.45496e-05	0	0	0	0.211101	0.0161902	0.0136257	0	0	-0	0.868515	-0	0.86409	-0	0.0343435	-0	3.09732e-07	0	742.761	0	76416.9	0	374.202	624.088	0	144.361	0	151.892	0	0.368941	0	0	0	35.9578	0	5034.44	0	68.2831	21.0484	0	5.54265	0	24.6137	0	23.8944	0	0	0.133303
setup	0	2018-10-22 23:00:00	0	4.99511	7.49088	3.61108e-05	0	0.000693062	0.000841277	0.00375738	0.004285	0.00824044	1.29054e-05	0	0	0	0.208975	0.0161691	0.0136282	0	0	-0	0.810813	-0	0.807468	-0	0.0268654	-0	2.88188e-07	0	736.689	0	76409.6	0	374.364	616.911	0	144.368	0	152.03	0	0.358385	0	0	0	35.9417	0	5034.46	0	68.3331	20.8064	0	5.54504	0	24.6636	0	24.0639	0	0	0.132139
setup	0	2018-10-23 23:00:00	0	4.17938	7.80487	3.26219e-05	0	0.000700331	0.000891683	0.0043791	0.00579549	0.013842	1.021e-05	0	0	0	0.207054	0.0161481	0.0136711	0	0	-0	0.852741	-0	0.849719	-0	0.0414954	-0	2.91096e-07	0	731.487	0	76402.1	0	374.852	609.552	0	144.326	0	151.758	0	0.334099	0	0	0	35.9255	0	5034.45	0	68.405	20.5582	0	5.5458	0	24.6872	0	24.2303	0	0	0.131933
setup	0	2018-10-24 23:00:00	0	3.61362	8.31054	3.08965e-05	0	0.000710392	0.000915959	0.00565441	0.00853529	0.0233022	8.93716e-06	0	0	0	0.205381	0.0161271	0.0137437	0	0	-0	0.927554	-0	0.923969	-0	0.0719505	-0	2.95428e-07	0	727.102	0	76394	0	375.435	601.743	0	144.242	0	151.39	0	0.310722	0	0	0	35.9094	0	5034.42	0	68.459	20.2948	0	5.54483	0	24.7189	0	24.3959	0	0	0.133376
setup	0	2018-10-25 23:00:00	0	3.00208	8.53101	2.7924e-05	0	0.000729684	0.000930338	0.00603428	0.0117353	0.0435756	4.47347e-06	0	0	0	0.203941	0.0161062	0.0146632	0	0	-0	1.03346	-0	1.03997	-0	0.146968	-0	3.34388e-07	0	723.284	0	76385.7	0	376.13	593.829	0	144.151	0	150.828	0	0.279473	0	0	0	35.8933	0	5034.33	0	68.4197	20.0279	0	5.54336	0	24.7599	0	24.5892	0	0	0.134025
setup	0	2018-10-26 23:00:00	0	2.49994	8.6921	3.28704e-05	0	0.000746655	0.000929874	0.00767005	0.0153556	0.051409	4.60614e-06	0	0	0	0.202662	0.0160852	0.0138229	0	0	-0	1.05268	-0	1.08225	-0	0.186878	-0	3.65961e-07	0	720.08	0	76377.3	0	376.457	585.828	0	143.957	0	150.693	0	0.23833	0	0	0	35.8772	0	5034.22	0	68.3369	19.7581	0	5.53814	0	24.8597	0	24.7579	0	0	0.136607
setup	0	2018-10-27 23:00:00	0	2.00758	8.77041	3.76153e-05	0	0.000761689	0.000931008	0.00840859	0.0164782	0.0520756	4.52343e-06	0	0	0	0.201557	0.0160643	0.0136471	0	0	-0	1.00081	-0	1.02181	-0	0.167941	-0	3.86983e-07	0	717.378	0	76368.7	0	376.586	577.919	0	143.645	0	150.719	0	0.198935	0	0	0	35.8611	0	5034.12	0	68.3242	19.4913	0	5.52889	0	24.9708	0	24.858	0	0	0.14027
setup	0	2018-10-28 23:00:00	0	1.58285	8.87624	3.15418e-05	0	0.000776627	0.000930005	0.00872956	0.0173095	0.0547697	4.60111e-06	0	0	0	0.200595	0.0160434	0.0136555	0	0	-0	1.00523	-0	1.02434	-0	0.158215	-0	4.15752e-07	0	715.17	0	76360	0	376.723	569.999	0	143.273	0	150.697	0	0.175292	0	0	0	35.8451	0	5034.02	0	68.3299	19.2242	0	5.51756	0	25.0583	0	24.9766	0	0	0.142013
setup	0	2018-10-29 23:00:00	0	1.22365	9.03073	2.95246e-05	0	0.000790197	0.000926229	0.00959344	0.0191189	0.0588085	5.11991e-06	0	0	0	0.199773	0.0160226	0.0136363	0	0	-0	1.00747	-0	1.01877	-0	0.143077	-0	4.32679e-07	0	713.387	0	76351.2	0	376.773	562.023	0	142.838	0	150.74	0	0.160016	0	0	0	35.8291	0	5033.94	0	68.3493	18.9552	0	5.504	0	25.1336	0	25.1079	0	0	0.142388
setup	0	2018-10-30 23:00:00	0	0.910069	8.96497	2.77807e-05	0	0.000802171	0.00090971	0.0102322	0.0201385	0.0585349	5.81174e-06	0	0	0	0.199071	0.0160017	0.0136276	0	0	-0	0.993812	-0	1.00109	-0	0.125856	-0	4.31006e-07	0	711.964	0	76342.5	0	376.827	554.21	0	142.344	0	150.745	0	0.147606	0	0	0	35.8131	0	5033.87	0	68.3921	18.6917	0	5.48848	0	25.182	0	25.2521	0	0	0.141742
setup	0	2018-10-31 23:00:00	0	0.658404	8.90955	7.26685e-05	8.05435e-06	0.000827987	0.000899141	0.0105516	0.0203698	0.0562985	6.57133e-06	0	0	0	0.198471	0.0159809	0.013626	0	0	-0	0.982243	-0	0.983297	-0	0.108671	-0	4.25298e-07	0	709.263	0	76333.8	0	376.787	546.544	0	141.8	0	150.813	0	0.138515	0	0	0	35.7301	0	5033.81	0	68.4357	18.4331	0	5.47125	0	25.2288	0	25.4054	0	0	0.140488
setup	0	2018-11-01 23:00:00	0	0.460805	9.04117	0.000182405	2.77898e-05	0.000879446	0.000885239	0.0101922	0.0196795	0.0570516	5.74085e-06	0	0	0	0.197959	0.0159602	0.0136565	0	0	-0	1.00049	-0	0.993459	-0	0.10083	-0	4.28051e-07	0	707.99	0	76324.9	0	376.826	538.821	0	141.218	0	150.765	0	0.131476	0	0	0	35.6966	0	5033.75	0	68.4888	18.1727	0	5.45268	0	25.2532	0	25.5769	0	0	0.139701
setup	0	2018-11-02 23:00:00	0	0.316213	9.11918	0.000277473	4.52012e-05	0.000935298	0.00081452	0.0089083	0.0176809	0.0653744	4.30878e-06	0	0	0	0.197519	0.0159394	0.0140504	0	0	-0	1.07799	-0	1.08861	-0	0.133479	-0	4.49803e-07	0	706.817	0	76315.9	0	377.109	531.053	0	140.643	0	150.405	0	0.122787	0	0	0	35.6589	0	5033.68	0	68.4853	17.9107	0	5.4342	0	25.239	0	25.8325	0	0	0.138411
setup	0	2018-11-03 23:00:00	0	0.211959	9.10676	0.000361136	5.8182e-05	0.000981538	0.000903213	0.0106153	0.0213102	0.0674971	4.83294e-06	0	0	0	0.197134	0.0159187	0.0136301	0	0	-0	1.02267	-0	1.01203	-0	0.121288	-0	4.26919e-07	0	705.67	0	76307	0	377.001	523.457	0	139.978	0	150.444	0	0.112527	0	0	0	35.6162	0	5033.6	0	68.4953	17.6545	0	5.41272	0	25.2824	0	26.0024	0	0	0.140377
setup	0	2018-11-04 23:00:00	0	0.138414	8.84571	0.000409622	6.74646e-05	0.001021	0.000910367	0.0106169	0.0213854	0.0623898	5.06456e-06	0	0	0	0.196789	0.015898	0.0136258	0	0	-0	0.981447	-0	0.972153	-0	0.0992672	-0	4.01407e-07	0	704.487	0	76298.4	0	376.858	516.179	0	139.286	0	150.477	0	0.103479	0	0	0	35.5676	0	5033.53	0	68.5305	17.409	0	5.39045	0	25.3154	0	26.1687	0	0	0.140961
setup	0	2018-11-05 23:00:00	0	0.0915156	8.80199	0.000454857	7.55964e-05	0.0010605	0.000929303	0.0103688	0.0204863	0.0562818	6.14198e-06	0	0	0	0.196475	0.0158773	0.0136256	0	0	-0	0.97414	-0	0.962634	-0	0.0859693	-0	3.79398e-07	0	703.21	0	76289.8	0	376.712	508.991	0	138.561	0	150.492	0	0.097219	0	0	0	35.5119	0	5033.48	0	68.5778	17.1666	0	5.36709	0	25.3422	0	26.3394	0	0	0.140479
setup	0	2018-11-06 23:00:00	0	0.0602587	8.82091	0.000501514	8.35105e-05	0.00110189	0.000993205	0.0100884	0.0195201	0.0513207	6.77058e-06	0	0	0	0.196181	0.0158567	0.0136257	0	0	-0	0.974787	-0	0.960909	-0	0.075351	-0	3.63451e-07	0	701.783	0	76281.2	0	376.511	501.857	0	137.806	0	150.537	0	0.0928146	0	0	0	35.4479	0	5033.44	0	68.6265	16.926	0	5.34264	0	25.3696	0	26.5167	0	0	0.139714
setup	0	2018-11-07 23:00:00	0	0.0396586	8.91658	0.00053798	8.98212e-05	0.00114258	0.000888134	0.00985093	0.0185543	0.0470438	7.91382e-06	0	0	0	0.1959	0.0158361	0.0136257	0	0	-0	0.985909	-0	0.969431	-0	0.066477	-0	3.47814e-07	0	700.154	0	76272.5	0	376.248	494.708	0	137.017	0	150.617	0	0.0897312	0	0	0	35.3742	0	5033.4	0	68.6732	16.6849	0	5.31696	0	25.3995	0	26.7037	0	0	0.138892
setup	0	2018-11-08 23:00:00	0	0.025527	8.87926	0.000556042	9.31543e-05	0.00118021	0.000854999	0.00951835	0.0175095	0.0428748	8.46366e-06	0	0	0	0.195629	0.0158155	0.0136258	0	0	-0	0.984844	-0	0.968174	-0	0.0593832	-0	3.31682e-07	0	698.275	0	76263.8	0	375.982	487.669	0	136.205	0	150.667	0	0.0864519	0	0	0	35.2889	0	5033.38	0	68.7246	16.4475	0	5.29044	0	25.4215	0	26.8981	0	0	0.138205
setup	0	2018-11-09 23:00:00	0	0.0159914	8.88072	0.000551806	9.30567e-05	0.00121208	0.000758959	0.00886617	0.016089	0.0405144	7.61728e-06	0	0	0	0.195364	0.0157949	0.0136395	0	0	-0	0.991276	-0	0.974135	-0	0.05679	-0	3.18849e-07	0	696.097	0	76255.1	0	375.774	480.682	0	135.376	0	150.622	0	0.0832516	0	0	0	35.1904	0	5033.35	0	68.7774	16.2118	0	5.26337	0	25.4317	0	27.1046	0	0	0.13782
setup	0	2018-11-10 23:00:00	0	0.0100111	8.70701	0.000533892	9.00077e-05	0.00123793	0.000846445	0.0086121	0.0153848	0.0383878	7.62399e-06	0	0	0	0.195103	0.0157744	0.0136275	0	0	-0	0.97615	-0	0.959725	-0	0.0534295	-0	3.04605e-07	0	693.565	0	76246.5	0	375.514	473.896	0	134.535	0	150.616	0	0.0804904	0	0	0	35.0766	0	5033.32	0	68.8249	15.983	0	5.23594	0	25.4424	0	27.312	0	0	0.137446
setup	0	2018-11-11 23:00:00	0	0.00640218	8.85917	0.000502115	8.48007e-05	0.00125849	0.000845293	0.00812512	0.014737	0.0422834	6.03102e-06	0	0	0	0.194845	0.0157539	0.0137024	0	0	-0	1.01161	-0	0.993513	-0	0.0659582	-0	3.05543e-07	0	690.624	0	76237.8	0	375.327	467.001	0	133.678	0	150.484	0	0.0785111	0	0	0	34.9453	0	5033.29	0	68.8568	15.7504	0	5.20791	0	25.4465	0	27.534	0	0	0.137814
setup	0	2018-11-12 23:00:00	0	0.00438117	8.81578	0.000464533	7.83075e-05	0.00127724	0.000852415	0.00841932	0.0160093	0.0557671	4.86853e-06	0	0	0	0.194589	0.0157334	0.0137948	0	0	-0	1.04884	-0	1.03519	-0	0.107438	-0	3.23624e-07	0	687.214	0	76229.2	0	375.165	460.169	0	132.821	0	150.291	0	0.0752435	0	0	0	34.7939	0	5033.21	0	68.8386	15.52	0	5.17981	0	25.4503	0	27.7675	0	0	0.13894
setup	0	2018-11-13 23:00:00	0	0.00343925	8.63226	0.000427554	7.16858e-05	0.00129189	0.000854236	0.00956969	0.0186668	0.0645214	4.47899e-06	0	0	0	0.194335	0.015713	0.0136667	0	0	-0	1.01371	-0	0.999978	-0	0.0999876	-0	3.10912e-07	0	683.272	0	76220.7	0	374.878	453.599	0	131.947	0	150.21	0	0.0705614	0	0	0	34.62	0	5033.14	0	68.8203	15.2984	0	5.15122	0	25.4639	0	27.9874	0	0	0.140069
