row,time,.evapotranspiration.sim.val
302,2018-10-30T23:00:00,0.841486
303,2018-10-31T23:00:00,0.826417
304,2018-11-01T23:00:00,0.84050096
305,2018-11-02T23:00:00,1.0634439400000002
306,2018-11-03T23:00:00,0.924154239052
307,2018-11-04T23:00:00,0.8781703635380002
308,2018-11-05T23:00:00,0.8078538884709999
309,2018-11-06T23:00:00,0.8453963764499999
310,2018-11-07T23:00:00,0.8486726690499999
311,2018-11-08T23:00:00,0.86137339781
312,2018-11-09T23:00:00,0.8527755804
313,2018-11-10T23:00:00,0.8348082720000001
314,2018-11-11T23:00:00,0.8698302797999999
315,2018-11-12T23:00:00,0.9300165074000001
316,2018-11-13T23:00:00,0.915733994
317,2018-11-14T23:00:00,0.9168799339999999
318,2018-11-15T23:00:00,0.842695325
319,2018-11-16T23:00:00,0.790356265
320,2018-11-17T23:00:00,0.89848331
321,2018-11-18T23:00:00,0.90656369
322,2018-11-19T23:00:00,0.8888299099999999
323,2018-11-20T23:00:00,0.9260916000000001
324,2018-11-21T23:00:00,0.9581900700000001
325,2018-11-22T23:00:00,0.98568782
326,2018-11-23T23:00:00,0.9769239
327,2018-11-24T23:00:00,0.985624
328,2018-11-25T23:00:00,1.0129071
329,2018-11-26T23:00:00,1.0145469
330,2018-11-27T23:00:00,1.009912
331,2018-11-28T23:00:00,1.059221
332,2018-11-29T23:00:00,1.0864310000000001
333,2018-11-30T23:00:00,1.132009
334,2018-12-01T23:00:00,1.354039
335,2018-12-02T23:00:00,1.331819
336,2018-12-03T23:00:00,1.598065
337,2018-12-04T23:00:00,1.8204911
338,2018-12-05T23:00:00,1.8001270000000003
339,2018-12-06T23:00:00,1.9911659999999998
340,2018-12-07T23:00:00,2.061223
341,2018-12-08T23:00:00,2.308659
342,2018-12-09T23:00:00,2.5463769999999997
343,2018-12-10T23:00:00,2.9323680000000003
344,2018-12-11T23:00:00,2.6123089999999998
345,2018-12-12T23:00:00,2.8418939999999995
346,2018-12-13T23:00:00,3.2752149999999998
347,2018-12-14T23:00:00,3.2719872
348,2018-12-15T23:00:00,3.36926882
349,2018-12-16T23:00:00,3.4833337
350,2018-12-17T23:00:00,3.57000438
351,2018-12-18T23:00:00,3.5480708999999995
352,2018-12-19T23:00:00,3.3824305
353,2018-12-20T23:00:00,3.3307322
354,2018-12-21T23:00:00,3.3360901
355,2018-12-22T23:00:00,3.2810289999999998
356,2018-12-23T23:00:00,3.167982
357,2018-12-24T23:00:00,2.9832170000000002
358,2018-12-25T23:00:00,2.9091679999999998
359,2018-12-26T23:00:00,2.7092880000000004
360,2018-12-27T23:00:00,2.733805
361,2018-12-28T23:00:00,2.6759209999999998
362,2018-12-29T23:00:00,2.657733
363,2018-12-30T23:00:00,2.5919179999999997
364,2018-12-31T23:00:00,2.5373189999999997
365,2019-01-01T23:00:00,2.5157039999999995
366,2019-01-02T23:00:00,2.3372810000000004
367,2019-01-03T23:00:00,2.4364689999999998
368,2019-01-04T23:00:00,2.5109760000000003
369,2019-01-05T23:00:00,2.814376
370,2019-01-06T23:00:00,2.6517239999999997
371,2019-01-07T23:00:00,2.517168
372,2019-01-08T23:00:00,2.464421
373,2019-01-09T23:00:00,2.29972
374,2019-01-10T23:00:00,2.284844
375,2019-01-11T23:00:00,2.198403
376,2019-01-12T23:00:00,1.950394
377,2019-01-13T23:00:00,2.128543
378,2019-01-14T23:00:00,2.042597
379,2019-01-15T23:00:00,1.993888
380,2019-01-16T23:00:00,2.086862
381,2019-01-17T23:00:00,1.771201
382,2019-01-18T23:00:00,1.770615
383,2019-01-19T23:00:00,1.681792
384,2019-01-20T23:00:00,1.6459580000000003
385,2019-01-21T23:00:00,1.506194
386,2019-01-22T23:00:00,1.442928
387,2019-01-23T23:00:00,1.454231
388,2019-01-24T23:00:00,1.195512
389,2019-01-25T23:00:00,1.111498
390,2019-01-26T23:00:00,0.959453
