source	id	datetime	species	area_cover[-]	area_fraction[-]	n_tree[ha-1]	vol_tree[m3ha-1]	h_max[m]	h_min[m]	diam_ground[m]	diam_breast[m]	depth[m]	sla[m2kg-1]	lai[-]	crown_diam_ratio[-]	sap_fol_ratio[-]	branch_fraction[-]	DW_stem_wood[kgm-2]	DW_branch_wood[kgm-2]	DW_root_wood[kgm-2]
setup	0	2018-10-20 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-21 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-22 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-23 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-24 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-25 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-26 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-27 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-28 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-29 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-30 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-10-31 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-11-01 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-11-02 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-11-03 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-11-04 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-11-05 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-11-06 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-11-07 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-11-08 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
setup	0	2018-11-09 23:00:00	ANGA	1	1	0	0	1.2	0	0	0	1.2	424	0.0200439	1	0	0	0	0	0
