timestamp,precipitation (mm),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius)
2020-06-02,0.11900000000000001,17.66597222222222,26.5,11.9
2020-06-03,0.15300000000000002,16.795486111111114,23.2,12.2
2020-06-04,0.085,18.101388888888888,26.3,12.0
2020-06-05,0.0,17.830902777777776,26.3,11.2
2020-06-06,0.085,18.760069444444444,27.4,12.0
2020-06-07,0.017,18.42118055555556,25.3,13.4
2020-06-08,0.0,16.115972222222222,19.8,13.5
2020-06-09,9.696,17.26736111111111,25.0,12.9
2020-06-10,6.04,15.554513888888891,20.7,13.4
2020-06-11,0.11900000000000001,17.386805555555558,25.0,13.0
2020-06-12,0.5780000000000001,17.279166666666665,25.1,13.9
2020-06-13,0.30600000000000005,16.97986111111111,23.3,14.2
2020-06-14,0.034,16.305555555555557,22.2,13.8
2020-06-15,0.0,15.671180555555553,19.0,12.5
2020-06-16,0.136,15.439583333333335,19.9,12.4
2020-06-17,0.0,16.156944444444445,22.8,12.1
2020-06-18,0.0,15.784722222222221,22.6,12.0
2020-06-19,0.10200000000000001,16.906597222222224,25.1,11.0
2020-06-20,1.854,17.507986111111112,25.1,13.1
2020-06-21,0.136,17.748611111111114,24.8,12.2
2020-06-22,0.017,18.161805555555556,25.3,13.0
2020-06-23,0.0,17.715625000000003,26.1,12.5
2020-06-24,0.034,17.632986111111112,25.7,12.9
2020-06-25,0.034,16.766319444444445,24.2,12.0
2020-06-26,0.085,17.199305555555554,25.5,11.3
2020-06-27,0.0,17.511458333333334,24.9,13.7
2020-06-28,0.10200000000000001,17.90625,26.4,12.8
2020-06-29,0.136,17.256597222222226,25.4,12.0
2020-06-30,0.0,17.42222222222222,25.4,10.8
2020-07-01,0.136,15.648958333333333,22.8,11.8
2020-07-02,0.0,16.16423611111111,22.7,12.3
2020-07-03,0.0,16.026041666666668,23.1,11.4
2020-07-04,0.085,16.453472222222224,25.5,9.9
2020-07-05,0.0,16.061111111111114,21.1,12.8
2020-07-06,0.0,17.052430555555556,23.1,12.0
2020-07-07,0.0,16.427777777777777,22.8,11.3
2020-07-08,0.0,17.17534722222222,22.4,12.7
2020-07-09,0.204,16.71944444444445,23.0,11.8
2020-07-10,0.085,14.93159722222222,21.4,11.0
2020-07-11,0.11900000000000001,16.132638888888888,23.6,9.7
2020-07-12,0.034,18.035069444444446,26.3,12.0
2020-07-13,0.0,17.267708333333335,23.9,12.4
2020-07-14,0.0,16.883680555555557,24.3,12.3
2020-07-15,0.0,16.303472222222222,22.2,12.3
2020-07-16,0.0,15.822569444444447,22.7,11.3
2020-07-17,0.0,14.995486111111111,22.9,9.3
2020-07-18,0.0,14.551388888888889,21.0,10.9
2020-07-19,0.0,15.543055555555554,22.1,9.9
2020-07-20,0.034,15.012500000000001,19.0,10.9
2020-07-21,0.0,16.56284722222222,23.2,10.8
2020-07-22,0.0,16.806597222222223,24.3,11.7
2020-07-23,0.0,16.72986111111111,25.4,12.4
2020-07-24,0.0,15.965972222222225,23.1,11.7
2020-07-25,0.0,16.700694444444444,25.5,10.1
2020-07-26,0.0,15.94826388888889,23.6,10.0
2020-07-27,0.034,16.434375000000003,22.4,11.7
2020-07-28,0.0,16.006597222222226,20.9,13.3
2020-07-29,0.0,17.399652777777778,25.7,12.9
2020-07-30,0.0,16.59513888888889,25.9,11.5
2020-07-31,0.068,16.836458333333333,25.4,11.9
2020-08-01,0.0,17.410763888888887,26.0,11.8
2020-08-02,0.051000000000000004,15.110763888888888,22.1,9.8
2020-08-03,0.085,15.785763888888889,23.9,9.9
2020-08-04,0.085,16.92430555555556,26.4,10.5
2020-08-05,0.085,16.59027777777778,24.2,11.2
2020-08-06,0.051000000000000004,17.90451388888889,27.4,11.9
2020-08-07,0.051000000000000004,18.75173611111111,28.4,12.2
2020-08-08,0.034,16.97222222222222,23.7,11.5
2020-08-09,0.0,16.803124999999998,23.9,11.6
2020-08-10,0.017,17.148958333333333,25.7,11.2
2020-08-11,1.0889999999999997,17.73611111111111,27.9,11.4
2020-08-12,0.051000000000000004,16.163194444444443,22.6,13.4
2020-08-13,0.357,17.104166666666668,24.4,13.3
2020-08-14,0.0,17.640625,24.1,13.2
2020-08-15,0.0,17.933680555555554,28.0,11.8
2020-08-16,0.0,16.360069444444445,24.2,12.3
2020-08-17,0.272,16.862499999999997,24.6,12.4
2020-08-18,0.085,17.856250000000003,26.5,12.3
2020-08-19,0.0,16.39131944444445,21.3,13.2
2020-08-20,0.0,17.761111111111113,26.1,12.9
2020-08-21,0.085,16.46388888888889,21.3,12.9
2020-08-22,0.15300000000000002,15.450694444444443,20.1,13.0
2020-08-23,0.0,16.234375,22.7,12.9
2020-08-24,0.085,15.996180555555554,23.9,12.9
2020-08-25,0.0,17.930555555555557,25.1,13.2
2020-08-26,0.0,18.261805555555554,27.6,13.7
2020-08-27,0.034,17.0,24.9,12.7
2020-08-28,0.051000000000000004,17.87083333333333,27.5,12.6
2020-08-29,0.0,17.956249999999997,27.4,12.4
