source,id,datetime,dC_ch4_emis[kgCha-1],dC_co2_emis_auto[kgCha-1],dC_co2_emis_hetero[kgCha-1],dC_doc_leach[kgCha-1],dN_don_leach[kgNha-1],dN_no3_leach[kgNha-1],dN_nh4_leach[kgNha-1],dN_no_emis[kgNha-1],dN_n2o_emis[kgNha-1],dN_n2_emis[kgNha-1],dN_nh3_emis[kgNha-1],dN_n2_fix[kgNha-1],dC_co2_fix[kgCha-1],dS_so4_leach[kgSha-1],dC_litter_above[kgCha-1],dC_litter_below[kgCha-1],dN_litter_above[kgNha-1],dN_litter_below[kgNha-1],dN_deposition[kgNha-1],dN_plant_uptake[kgNha-1],dN_mineral[kgNha-1],dN_nitrify[kgNha-1],dN_denitrify[kgNha-1],dN_chemodenitrify[kgNha-1],C_plants[kgCha-1],C_soil[kgCha-1],C_soil_20cm[kgCha-1],C_soil_30cm[kgCha-1],C_aorg[kgCha-1],C_litter_raw[kgCha-1],C_litter[kgCha-1],C_mic[kgCha-1],C_sol[kgCha-1],C_wood_above[kgCha-1],C_wood_below[kgCha-1],N_plants[kgNha-1],N_soil[kgNha-1],N_soil_20cm[kgNha-1],N_soil_30cm[kgNha-1],N_aorg[kgNha-1],N_litter_raw[kgNha-1],N_litter[kgNha-1],N_mic[kgNha-1],N_sol[kgNha-1],N_wood_above[kgNha-1],N_wood_below[kgNha-1],anvf_mean[-]
setup,0,2015-01-21 23:00:00,2.60778e-17,22.5488,11.2829,0.0186152,0,6.74109e-05,0,0.000114592,0.000937232,0.00424383,1.7288e-06,0,0,0,0,6.41019,0,0.0181725,0.0136256,0.292136,0.368912,0.210317,0.00577247,3.26317e-05,1128.29,76402.2,29337.2,45020.7,134.147,32.0265,35.2109,25.5434,14.0238,0,0,26.5853,4980.82,2266.39,3170.93,13.1434,0.408362,0.483442,1.92968,1.34223,0,0,0.500515
setup,0,2015-01-22 23:00:00,3.70814e-11,21.2841,11.1229,0.0375748,0,5.93435e-05,0,0.000108568,0.000865628,0.0051786,1.91474e-06,0,0,0,0.625714,5.66451,0.00943299,0.0183173,0.0136256,0.292943,0.368291,0.215299,0.00766185,3.22172e-05,1137.38,76396.5,29336,45017.4,133.477,33.8549,34.1633,27.5274,14.1661,0,0,26.8043,4980.55,2266.26,3170.74,13.0896,0.432791,0.467584,1.99824,1.35024,0,0,0.484225
setup,0,2015-01-23 23:00:00,1.54153e-10,19.5734,10.6332,0.0580901,0,6.17182e-06,0,0.00010081,0.000798703,0.00637882,2.07671e-06,0,0,0,0.725523,4.84669,0.0109377,0.0184682,0.0136256,0.290072,0.363343,0.215614,0.00955754,3.11623e-05,1143.88,76390.6,29334.8,45014,132.837,35.8095,33.1488,29.5212,13.8616,0,0,27.0141,4980.29,2266.13,3170.55,13.0309,0.459061,0.452392,2.07505,1.35323,0,0,0.472914
setup,0,2015-01-24 23:00:00,3.21109e-10,18.3044,9.88773,0.0712746,0,0.00101406,0,9.2246e-05,0.000764404,0.00762342,2.25915e-06,0,0,0,0.839095,4.40574,0.0126498,0.0186127,0.0136256,0.283689,0.353777,0.209719,0.0110093,2.97509e-05,1149.05,76384.9,29334.1,45011.2,132.249,37.8998,32.1828,31.3415,13.8094,0,0,27.2069,4980.02,2266.02,3170.37,12.9725,0.487358,0.43807,2.15028,1.3537,0,0,0.459666
setup,0,2015-01-25 23:00:00,5.70616e-10,17.1859,9.41081,0.0753183,0,0.0014418,0,8.42663e-05,0.000765846,0.00873166,2.53811e-06,0,0,0,0.96795,3.90358,0.0145924,0.0187456,0.0136263,0.275899,0.342109,0.202218,0.012,2.85564e-05,1152.67,76379.3,29333.4,45008.4,131.711,40.1357,31.2713,32.9529,13.7169,0,0,27.3793,4979.77,2265.92,3170.21,12.918,0.517849,0.42467,2.21935,1.35359,0,0,0.449295
setup,0,2015-01-26 23:00:00,1.14113e-10,15.2222,15.6259,0.0725303,0,0.00153506,0,6.6852e-05,0.000588147,0.0103352,4.78847e-07,0,0,0,1.11371,2.9996,0.0167899,0.0188644,0.0160638,0.269472,0.424525,0.250731,0.0137589,3.30967e-05,1153.48,76366.6,29325.6,44998.5,133.355,42.3471,30.4893,31.3406,7.98896,0,0,27.5272,4979.51,2265.81,3170.03,13.006,0.548354,0.412878,2.21487,1.30533,0,0,0.48824
setup,0,2015-01-27 23:00:00,1.68575e-10,17.4767,12.5723,0.0650575,0,0.00136157,0,0.000121135,0.00115351,0.0117992,4.33885e-07,0,0,0,1.27812,5.0302,0.0192683,0.0189663,0.0136998,0.290262,0.426649,0.264992,0.014469,3.46564e-05,1161.19,76359.1,29322.4,44993.5,134.82,44.6895,29.7579,28.2065,9.16534,0,0,27.679,4979.24,2265.69,3169.85,13.1262,0.581004,0.401759,2.1342,1.29419,0,0,0.472585
setup,0,2015-01-28 23:00:00,2.93186e-11,17.8348,12.9708,0.0594449,0,0.00167351,0,6.37233e-05,0.000797614,0.0144412,1.89137e-07,0,0,0,1.46299,5.2923,0.0220553,0.0190708,0.0147012,0.28441,0.406337,0.223857,0.0165914,3.42042e-05,1169.79,76351.4,29319.1,44988.3,135.68,47.2118,29.1785,26.6114,8.04658,0,0,27.846,4978.97,2265.57,3169.66,13.1947,0.616348,0.392925,2.05365,1.28205,0,0,0.559521
setup,0,2015-01-29 23:00:00,4.92481e-11,20.5593,11.1566,0.0569538,0,0.00174787,0,0.000116242,0.00164065,0.0155518,4.22658e-07,0,0,0,1.67024,6.70374,0.0251798,0.0191859,0.0136256,0.28399,0.399676,0.230322,0.0154439,3.59724e-05,1183.27,76346.9,29318.6,44986.3,136.311,49.904,28.646,25.8411,9.72623,0,0,28.0317,4978.7,2265.44,3169.48,13.236,0.654302,0.384661,2.01829,1.26558,0,0,0.514652
setup,0,2015-01-30 23:00:00,8.78255e-11,21.1686,11.6068,0.0522669,0,0.00143533,0,0.000137592,0.00175425,0.0147704,6.51945e-07,0,0,0,1.90189,6.69653,0.028672,0.0193138,0.013627,0.293309,0.415122,0.255245,0.0132034,3.65514e-05,1196.58,76342.1,29317.7,44983.8,136.623,52.8316,28.0589,26.4789,10.9063,0,0,28.259,4978.43,2265.31,3169.29,13.2587,0.69569,0.375643,2.03232,1.25621,0,0,0.474899
