source,id,datetime,species,day_emergence,gdd[oC],dvs_flush[-],dvs_mort[-],dN_don_upt[kgNm-2],dN_nh4_upt[kgNm-2],dN_no3_upt[kgNm-2],dN_nh3_upt[kgNm-2],dN_nox_upt[kgNm-2],dN_n2_fix[kgNm-2],N2_fix[kgNm-2],dC_fol_grow[kgCm-2],dC_fru_grow[kgCm-2],dC_frt_grow[kgCm-2],dC_lst_grow[kgCm-2],dC_fac_grow[kgCm-2],dC_fol_resp[kgCm-2],dC_fru_resp[kgCm-2],dC_frt_resp[kgCm-2],dC_lst_resp[kgCm-2],dC_maintenance_resp[kgCm-2],dC_transport_resp[kgCm-2],dC_growth_resp[kgCm-2],dC_co2_upt[kgCm-2],f_fac,DW_fol[kgDWm-2],DW_dfol[kgDWm-2],DW_fru[kgDWm-2],DW_stemfru[kgDWm-2],DW_frt[kgDWm-2],DW_lst[kgDWm-2],DW_dst[kgDWm-2],DW_below[kgDWm-2],DW_above[kgDWm-2],lai,specific_leaf_area[m2kg-1],N_ret[kgNm-2],NC_fol[gNgDW-1],NC_fru[gNgDW-1],NC_frt[gNgDW-1],NC_lst[gNgDW-1],NC_dst[gNgDW-1],N_total[kgNm-2],dDW_fol_sen[kgDWm-2],dDW_fru_sen[kgDWm-2],dDW_frt_sen[kgDWm-2],dDW_lst_sen_below[kgDWm-2],dDW_lst_sen_above[kgDWm-2],dC_exsudates[kgCm-2],dN_lit_fol[kgNm-2],dN_lit_fru[kgNm-2],dN_lit_frt[kgNm-2],dN_lit_ldst_below[kgNm-2],dN_lit_ldst_above[kgNm-2],drought_rel[-],conduct_rel[-],vc_act_25[umol:m-2:s-1],iso_act[nmol:m-2:s-1],mono_act[nmol:m-2:s-1],d_iso_emis[umol:m-2],d_mono_emis[umol:m-2],d_mono_storage_emis[umol:m-2],d_ovoc_emis[umol:m-2],dN_nh4_throughf[kgN:L-1],dN_no3_throughf[kgN:L-1]
setup,0,2015-01-21 23:00:00,ANGA,19,2104.85,1,0,0,9.83395e-06,1.62297e-05,0,0,8.02766e-05,0,0,0.00317527,0.000574617,0,-0.000242966,0.000353951,0.000598586,0.000574521,0,0.00152706,0.000501272,0.00131555,0.00695087,0.47498,0.15,0,0.162225,0.162225,0.140413,0,0,0.140413,0.312225,1.59,10.6,9.23046e-07,0.0128,0.00977467,0.0107997,0,0,0.00502211,0,0,0.000181445,0,0,0.000191539,0,0,1.04088e-06,0,0,0.585555,0.274929,23.9,0,0,0,0,0,0,6.81279e-07,6.81279e-07
setup,0,2015-01-22 23:00:00,ANGA,19,2123.98,1,0,0,9.63771e-06,1.65159e-05,0,0,7.49852e-05,0,0,0.00262709,0.000487545,0,-0.000253764,0.000358006,0.000635741,0.000576491,0,0.00157024,0.000465798,0.00110206,0.00610733,0.474568,0.15,0,0.167761,0.167761,0.141052,0,0,0.141052,0.317761,1.59,10.6,9.26529e-07,0.0128,0.0100433,0.0107941,0,0,0.00512741,0,0,0.000182537,0,0,0.000162515,0,0,1.04481e-06,0,0,0.547223,0.225057,23.9,0,0,0,0,0,0,6.81281e-07,6.8128e-07
setup,0,2015-01-23 23:00:00,ANGA,19,2142.69,1,0,0,9.40732e-06,1.64724e-05,0,0,6.75749e-05,0,0,0.00226017,0.000423591,0,-0.000258694,0.000355585,0.000664043,0.00057342,0,0.00159305,0.000420534,0.000948758,0.0055074,0.474074,0.15,0,0.172471,0.172471,0.141548,0,0,0.141548,0.322471,1.59,10.6,9.30269e-07,0.0128,0.0103144,0.010799,0,0,0.0052275,0,0,0.000183368,0,0,0.000141197,0,0,1.04903e-06,0,0,0.510481,0.22393,23.9,0,0,0,0,0,0,6.81281e-07,6.8128e-07
setup,0,2015-01-24 23:00:00,ANGA,19,2161.04,1,0,0,9.15435e-06,1.61821e-05,0,0,6.11223e-05,0,0,0.00215085,0.000420472,0,-0.00024985,0.000354131,0.000687561,0.000568564,0,0.00161026,0.000385803,0.000904173,0.00534254,0.473608,0.15,0,0.176946,0.176946,0.142048,0,0,0.142048,0.326946,1.59,10.6,9.33955e-07,0.0128,0.0105427,0.010802,0,0,0.0053199,0,0,0.000184012,0,0,0.000140157,0,0,1.05318e-06,0,0,0.474601,0.21981,23.9,0,0,0,0,0,0,6.81279e-07,6.81279e-07
setup,0,2015-01-25 23:00:00,ANGA,19,2179.39,1,0.00311732,0,8.92256e-06,1.57888e-05,0,0,5.70101e-05,0,0,0.00207257,0.000426718,0,-0.000240978,0.000346169,0.00071801,0.000566582,0,0.00163076,0.000364552,0.000879817,0.00524226,0.473175,0.15,0,0.181255,0.181255,0.142573,0,0,0.142573,0.331255,1.59,10.6,9.3752e-07,0.0128,0.0107319,0.0108022,0,0,0.0054053,0,0,0.000184662,0,0,0.000142239,0,0,1.0572e-06,0,0,0.442425,0.249548,23.8998,0,0,0,0,0,0,6.81326e-07,6.81301e-07
setup,0,2015-01-26 23:00:00,ANGA,19,2196.85,1,0.00367178,0,9.22734e-06,1.65728e-05,0,0,5.05739e-05,0,0,0.00159513,0.000315426,0,-0.00024454,0.000334941,0.000721866,0.000555629,0,0.00161244,0.000321228,0.000684264,0.00440505,0.472633,0.149917,0,0.184495,0.184495,0.142849,0,0,0.142849,0.334412,1.58912,10.6,1.44291e-06,0.0128,0.0109547,0.0108182,0,0,0.00548539,8.34285e-05,0,0.000185345,0,0,0.000105142,5.65979e-07,0,1.06113e-06,0,0,0.587692,0.234778,23.8997,0,0,0,0,0,0,8.48455e-07,7.57929e-07
setup,0,2015-01-27 23:00:00,ANGA,19,2214.4,1,0.00431468,0,9.20704e-06,1.63473e-05,0,0,4.88326e-05,0,0,0.00209754,0.000482018,0,-0.000200019,0.000336761,0.000746028,0.000552316,0,0.0016351,0.000325831,0.0008949,0.00535364,0.472385,0.14982,0,0.188906,0.188906,0.143541,0,0,0.143541,0.338726,1.58809,10.6,1.52619e-06,0.0128,0.0110701,0.0108062,0,0,0.00556005,9.67364e-05,0,0.000185704,0,0,0.000160673,6.5626e-07,0,1.06476e-06,0,0,0.564395,0.288673,23.8996,0,0,0,0,0,0,6.86365e-07,6.83611e-07
setup,0,2015-01-28 23:00:00,ANGA,19,2231.25,1,0.00505822,0,8.79853e-06,1.72091e-05,0,0,4.55192e-05,0,0,0.002053,0.00050529,0,-0.000191362,0.000324984,0.000745676,0.000542541,0,0.0016132,0.000313851,0.000906321,0.00537324,0.47217,0.149708,0,0.193226,0.193226,0.144294,0,0,0.144294,0.342934,1.5869,10.6,1.62081e-06,0.0128,0.0111729,0.0107936,0,0,0.00563261,0.000111879,0,0.000186603,0,0,0.00016843,7.58989e-07,0,1.06873e-06,0,0,0.717957,0.284659,23.8994,0,0,0,0,0,0,7.55027e-07,7.15092e-07
setup,0,2015-01-29 23:00:00,ANGA,19,2249.71,1,0.00591593,0,8.5639e-06,1.78432e-05,0,0,5.33136e-05,0,0,0.00261145,0.000721921,0,-0.000133737,0.00034642,0.000820906,0.000560304,0,0.00172763,0.000372838,0.00116727,0.00652366,0.472298,0.149579,0,0.198859,0.198859,0.145583,0,0,0.145583,0.348438,1.58554,10.6,1.72802e-06,0.0128,0.0111765,0.01075,0,0,0.00570218,0.00012906,0,0.000187582,0,0,0.00024064,8.75543e-07,0,1.07308e-06,0,0,0.666549,0.319984,23.8992,0,0,0,0,0,0,6.8128e-07,6.81279e-07
setup,0,2015-01-30 23:00:00,ANGA,19,2268.31,1,0.00690282,0,8.36601e-06,1.82519e-05,0,0,5.39453e-05,0,0,0.00243841,0.000735805,0,-0.000142775,0.000349338,0.000853506,0.000573745,0,0.00177659,0.000381574,0.00113829,0.00648152,0.472363,0.14943,0,0.204095,0.204095,0.146895,0,0,0.146895,0.353525,1.58396,10.6,1.84957e-06,0.0128,0.0112319,0.0107202,0,0,0.00577982,0.000148495,0,0.000189258,0,0,0.000245268,1.00739e-06,0,1.0783e-06,0,0,0.641987,0.323804,23.8989,0,0,0,0,0,0,6.81377e-07,6.81324e-07
