DateTime,Year,DoY,Hour,NEE,Reco_DT,GPP_DT
3/22/2020 19:00,2020,82,19,1.1309,3.288,0
3/22/2020 19:30,2020,82,19.5,1.3806,3.1797,0
3/22/2020 20:00,2020,82,20,1.6866,3.0966,0
3/22/2020 20:30,2020,82,20.5,2.9178,3.0953,0
3/22/2020 21:00,2020,82,21,2.3899,3.0969,0
3/22/2020 21:30,2020,82,21.5,2.9153,3.0944,0
3/22/2020 22:00,2020,82,22,3.1426,3.0938,0
3/22/2020 22:30,2020,82,22.5,-9999,3.1228,0
3/22/2020 23:00,2020,82,23,-9999,3.126,0
3/22/2020 23:30,2020,82,23.5,-9999,3.1293,0
3/23/2020 0:00,2020,83,0,-9999,3.1325,0
3/23/2020 0:30,2020,83,0.5,-9999,3.1356,0
3/23/2020 1:00,2020,83,1,-9999,3.1389,0
3/23/2020 1:30,2020,83,1.5,-9999,3.1422,0
3/23/2020 2:00,2020,83,2,-9999,3.1455,0
3/23/2020 2:30,2020,83,2.5,1.4945,3.0108,0
3/23/2020 3:00,2020,83,3,2.1334,3.0366,0
3/23/2020 3:30,2020,83,3.5,1.4101,3.0046,0
3/23/2020 4:00,2020,83,4,7.5201,2.9113,0
3/23/2020 4:30,2020,83,4.5,-9999,3.161,0
3/23/2020 5:00,2020,83,5,-9999,3.1643,0
3/23/2020 5:30,2020,83,5.5,-9999,3.1676,0
3/23/2020 6:00,2020,83,6,-9999,3.1708,0
3/23/2020 6:30,2020,83,6.5,2.6068,2.9386,0
3/23/2020 7:00,2020,83,7,3.4604,2.9486,0
3/23/2020 7:30,2020,83,7.5,2.3296,3.1315,1.2164627
3/23/2020 8:00,2020,83,8,0.95074,3.2377,4.7049283
3/23/2020 8:30,2020,83,8.5,-3.3319,3.3927,7.1592555
3/23/2020 9:00,2020,83,9,-6.9148,3.4897,8.8936043
3/23/2020 9:30,2020,83,9.5,-7.9466,3.5945,9.9476677
3/23/2020 10:00,2020,83,10,-5.4399,3.8097,10.6517195
3/23/2020 10:30,2020,83,10.5,-8.7311,3.9225,10.4709448
3/23/2020 11:00,2020,83,11,-4.9295,4.069,11.5656518
3/23/2020 11:30,2020,83,11.5,-4.6454,4.1886,11.9102887
3/23/2020 12:00,2020,83,12,-1.3074,4.2213,12.2327352
3/23/2020 12:30,2020,83,12.5,-9999,3.4806,0
3/23/2020 13:00,2020,83,13,-9999,3.5062,0
3/23/2020 13:30,2020,83,13.5,-9999,3.5319,0
3/23/2020 14:00,2020,83,14,-9999,3.5575,0
3/23/2020 14:30,2020,83,14.5,-8.7419,4.582,11.4865342
3/23/2020 15:00,2020,83,15,-8.7227,4.5512,11.8236716
3/23/2020 15:30,2020,83,15.5,-7.6515,4.668,11.5788807
3/23/2020 16:00,2020,83,16,-7.2373,4.6779,10.7820418
3/23/2020 16:30,2020,83,16.5,-9999,3.6858,0
3/23/2020 17:00,2020,83,17,-9999,3.7114,0
3/23/2020 17:30,2020,83,17.5,-9999,3.7371,0
3/23/2020 18:00,2020,83,18,-9999,3.7627,0
3/23/2020 18:30,2020,83,18.5,-9999,3.7884,0
3/23/2020 19:00,2020,83,19,-9999,3.814,0
3/23/2020 19:30,2020,83,19.5,-9999,3.8397,0
3/23/2020 20:00,2020,83,20,-9999,3.8653,0
3/23/2020 20:30,2020,83,20.5,-9999,3.891,0
3/23/2020 21:00,2020,83,21,-9999,3.9166,0
3/23/2020 21:30,2020,83,21.5,-9999,3.9423,0
3/23/2020 22:00,2020,83,22,-9999,3.9679,0
3/23/2020 22:30,2020,83,22.5,2.5361,3.9793,0
3/23/2020 23:00,2020,83,23,2.7713,4.0365,0
3/23/2020 23:30,2020,83,23.5,2.6413,4.1308,0
3/24/2020 0:00,2020,84,0,3.1357,4.1114,0
3/24/2020 0:30,2020,84,0.5,-9999,4.0966,0
3/24/2020 1:00,2020,84,1,-9999,4.123,0
3/24/2020 1:30,2020,84,1.5,-9999,4.1489,0
3/24/2020 2:00,2020,84,2,-9999,4.1737,0
3/24/2020 2:30,2020,84,2.5,3.3753,4.0993,0
3/24/2020 3:00,2020,84,3,3.7195,4.1373,0
3/24/2020 3:30,2020,84,3.5,3.2564,4.1422,0
3/24/2020 4:00,2020,84,4,2.9193,4.0785,0
3/24/2020 4:30,2020,84,4.5,-9999,4.3014,0
3/24/2020 5:00,2020,84,5,-9999,4.3267,0
3/24/2020 5:30,2020,84,5.5,-9999,4.352,0
3/24/2020 6:00,2020,84,6,-9999,4.3771,0
3/24/2020 6:30,2020,84,6.5,5.4601,4.2514,0
3/24/2020 7:00,2020,84,7,-9999,4.4284,0
3/24/2020 7:30,2020,84,7.5,2.5657,4.4112,1.1319616
3/24/2020 8:00,2020,84,8,0.36519,4.5425,3.2910898
3/24/2020 8:30,2020,84,8.5,3.6598,4.6953,3.8240258
3/24/2020 9:00,2020,84,9,3.9098,4.7865,4.9356929
3/24/2020 9:30,2020,84,9.5,-9999,4.5566,0
3/24/2020 10:00,2020,84,10,-3.5486,5.1185,7.7705082
3/24/2020 10:30,2020,84,10.5,-8.1477,5.4238,11.1624447
3/24/2020 11:00,2020,84,11,-4.654,5.6841,12.2350765
3/24/2020 11:30,2020,84,11.5,-4.7049,5.7542,11.2695904
3/24/2020 12:00,2020,84,12,-5.5333,5.9805,12.7437614
3/24/2020 12:30,2020,84,12.5,-9999,4.7104,0
3/24/2020 13:00,2020,84,13,-9999,4.7361,0
3/24/2020 13:30,2020,84,13.5,-9999,4.7617,0
3/24/2020 14:00,2020,84,14,-9999,4.7873,0
3/24/2020 14:30,2020,84,14.5,-7.878,6.4497,11.6708861
3/24/2020 15:00,2020,84,15,-8.2222,6.4072,13.1272492
3/24/2020 15:30,2020,84,15.5,-6.6616,6.6288,12.8967722
3/24/2020 16:00,2020,84,16,-4.9264,6.5247,10.2446952
3/24/2020 16:30,2020,84,16.5,-9999,4.9155,0
3/24/2020 17:00,2020,84,17,-9999,4.9412,0
3/24/2020 17:30,2020,84,17.5,-9999,4.9314,0
3/24/2020 18:00,2020,84,18,-9999,4.9215,0
3/24/2020 18:30,2020,84,18.5,-9999,4.9159,0
3/24/2020 19:00,2020,84,19,-9999,4.9057,0
3/24/2020 19:30,2020,84,19.5,-9999,4.8954,0
3/24/2020 20:00,2020,84,20,-9999,4.8854,0
3/24/2020 20:30,2020,84,20.5,-9999,4.8753,0
3/24/2020 21:00,2020,84,21,-9999,4.8655,0
3/24/2020 21:30,2020,84,21.5,-9999,4.8545,0
3/24/2020 22:00,2020,84,22,-9999,4.8433,0
3/24/2020 22:30,2020,84,22.5,3.8401,5.0726,0
3/24/2020 23:00,2020,84,23,2.6167,4.9024,0
3/24/2020 23:30,2020,84,23.5,3.295,4.9512,0
3/25/2020 0:00,2020,85,0,2.8462,4.8905,0
3/25/2020 0:30,2020,85,0.5,2.8048,4.76,0
3/25/2020 1:00,2020,85,1,2.5613,4.7362,0
3/25/2020 1:30,2020,85,1.5,2.8384,4.7113,0
3/25/2020 2:00,2020,85,2,2.7197,4.589,0
3/25/2020 2:30,2020,85,2.5,-9999,4.7494,0
3/25/2020 3:00,2020,85,3,-9999,4.739,0
3/25/2020 3:30,2020,85,3.5,-9999,4.7282,0
3/25/2020 4:00,2020,85,4,-9999,4.7172,0
3/25/2020 4:30,2020,85,4.5,1.7763,4.7285,0
3/25/2020 5:00,2020,85,5,0.40061,4.6562,0
3/25/2020 5:30,2020,85,5.5,4.4565,4.6559,0
3/25/2020 6:00,2020,85,6,1.6904,4.5953,0
3/25/2020 6:30,2020,85,6.5,-9999,4.6696,0
3/25/2020 7:00,2020,85,7,-9999,4.6579,0
3/25/2020 7:30,2020,85,7.5,-9999,4.6481,0
3/25/2020 8:00,2020,85,8,-9999,4.6382,0
3/25/2020 8:30,2020,85,8.5,-9999,4.6284,0
3/25/2020 9:00,2020,85,9,-9999,4.6186,0
3/25/2020 9:30,2020,85,9.5,-9999,4.6088,0
3/25/2020 10:00,2020,85,10,-9999,4.599,0
3/25/2020 10:30,2020,85,10.5,-9999,4.5892,0
3/25/2020 11:00,2020,85,11,-9999,4.5794,0
3/25/2020 11:30,2020,85,11.5,-9999,4.5696,0
3/25/2020 12:00,2020,85,12,-9999,4.5598,0
3/25/2020 12:30,2020,85,12.5,-2.9074,6.0301,11.2379792
3/25/2020 13:00,2020,85,13,-4.0055,6.2023,11.4836104
3/25/2020 13:30,2020,85,13.5,-4.2127,6.2225,11.8011964
3/25/2020 14:00,2020,85,14,-0.95657,6.0875,5.8809676
3/25/2020 14:30,2020,85,14.5,-9999,4.5107,0
3/25/2020 15:00,2020,85,15,-9999,4.5009,0
3/25/2020 15:30,2020,85,15.5,-9999,4.4911,0
3/25/2020 16:00,2020,85,16,-9999,4.4813,0
3/25/2020 16:30,2020,85,16.5,-0.13202,5.9574,5.9665061
3/25/2020 17:00,2020,85,17,-1.8593,6.1602,7.9150087
3/25/2020 17:30,2020,85,17.5,-0.48845,6.1528,5.8076666
3/25/2020 18:00,2020,85,18,1.9845,5.7428,0
3/25/2020 18:30,2020,85,18.5,2.5773,5.4729,0
3/25/2020 19:00,2020,85,19,2.9932,5.155,0
3/25/2020 19:30,2020,85,19.5,2.9557,4.9326,0
3/25/2020 20:00,2020,85,20,2.9796,4.758,0
3/25/2020 20:30,2020,85,20.5,3.3673,4.6102,0
3/25/2020 21:00,2020,85,21,3.2891,4.5028,0
3/25/2020 21:30,2020,85,21.5,3.1731,4.4384,0
3/25/2020 22:00,2020,85,22,3.0724,4.4256,0
3/25/2020 22:30,2020,85,22.5,-9999,4.342,0
3/25/2020 23:00,2020,85,23,-9999,4.3322,0
3/25/2020 23:30,2020,85,23.5,-9999,4.3225,0
3/26/2020 0:00,2020,86,0,-9999,4.3128,0
3/26/2020 0:30,2020,86,0.5,2.6507,4.3465,0
3/26/2020 1:00,2020,86,1,1.914,4.2753,0
3/26/2020 1:30,2020,86,1.5,-1.4714,4.147,0
3/26/2020 2:00,2020,86,2,1.2747,4.0977,0
3/26/2020 2:30,2020,86,2.5,-9999,4.2629,0
3/26/2020 3:00,2020,86,3,-9999,4.253,0
3/26/2020 3:30,2020,86,3.5,-9999,4.2431,0
3/26/2020 4:00,2020,86,4,-9999,4.2328,0
3/26/2020 4:30,2020,86,4.5,10.876,4.0124,0
3/26/2020 5:00,2020,86,5,2.8147,4.047,0
3/26/2020 5:30,2020,86,5.5,6.4087,3.9487,0
3/26/2020 6:00,2020,86,6,3.2241,3.882,0
3/26/2020 6:30,2020,86,6.5,-9999,4.1811,0
3/26/2020 7:00,2020,86,7,-9999,4.1716,0
3/26/2020 7:30,2020,86,7.5,-9999,4.1632,0
3/26/2020 8:00,2020,86,8,-9999,4.1534,0
3/26/2020 8:30,2020,86,8.5,-9999,4.1436,0
3/26/2020 9:00,2020,86,9,-9999,4.1338,0
3/26/2020 9:30,2020,86,9.5,-9999,4.124,0
3/26/2020 10:00,2020,86,10,-9999,4.1142,0
3/26/2020 10:30,2020,86,10.5,-9999,4.1044,0
3/26/2020 11:00,2020,86,11,-9999,4.0946,0
3/26/2020 11:30,2020,86,11.5,-9999,4.0848,0
3/26/2020 12:00,2020,86,12,-9999,4.075,0
3/26/2020 12:30,2020,86,12.5,-4.236,5.6691,11.5813835
3/26/2020 13:00,2020,86,13,-2.754,5.6053,7.0425369
3/26/2020 13:30,2020,86,13.5,-3.8872,5.8531,11.2833249
3/26/2020 14:00,2020,86,14,-1.9766,5.8097,6.7195135
3/26/2020 14:30,2020,86,14.5,-9999,4.026,0
3/26/2020 15:00,2020,86,15,-9999,4.0162,0
3/26/2020 15:30,2020,86,15.5,-9999,4.0064,0
3/26/2020 16:00,2020,86,16,-9999,3.9966,0
3/26/2020 16:30,2020,86,16.5,0.93657,5.3114,7.2940445
3/26/2020 17:00,2020,86,17,0.97073,5.4018,6.397139
3/26/2020 17:30,2020,86,17.5,2.6892,5.5244,4.5931136
3/26/2020 18:00,2020,86,18,2.7226,5.1433,0.0503062
3/26/2020 18:30,2020,86,18.5,3.5333,4.9286,0
3/26/2020 19:00,2020,86,19,7.5482,4.4604,0
3/26/2020 19:30,2020,86,19.5,4.1048,4.3071,0
3/26/2020 20:00,2020,86,20,-9999,4.182,0
3/26/2020 20:30,2020,86,20.5,4.6764,3.8245,0
3/26/2020 21:00,2020,86,21,-19.394,3.7808,0
3/26/2020 21:30,2020,86,21.5,-2.268,3.7456,0
3/26/2020 22:00,2020,86,22,1.2525,3.7263,0
3/26/2020 22:30,2020,86,22.5,-9999,3.8694,0
3/26/2020 23:00,2020,86,23,-9999,3.86,0
3/26/2020 23:30,2020,86,23.5,-9999,3.8504,0
3/27/2020 0:00,2020,87,0,-9999,3.8408,0
3/27/2020 0:30,2020,87,0.5,-9999,3.8315,0
3/27/2020 1:00,2020,87,1,-9999,3.8215,0
3/27/2020 1:30,2020,87,1.5,-9999,3.8117,0
3/27/2020 2:00,2020,87,2,-9999,3.8013,0
3/27/2020 2:30,2020,87,2.5,0.88792,3.5813,0
3/27/2020 3:00,2020,87,3,10.778,3.5789,0
3/27/2020 3:30,2020,87,3.5,35.168,3.5618,0
3/27/2020 4:00,2020,87,4,3.0257,3.5433,0
3/27/2020 4:30,2020,87,4.5,-9999,3.7551,0
3/27/2020 5:00,2020,87,5,-9999,3.7449,0
3/27/2020 5:30,2020,87,5.5,-9999,3.7345,0
3/27/2020 6:00,2020,87,6,-9999,3.7243,0
3/27/2020 6:30,2020,87,6.5,2.0826,3.5416,0
3/27/2020 7:00,2020,87,7,3.9849,3.5126,0
3/27/2020 7:30,2020,87,7.5,7.0744,3.4444,0
3/27/2020 8:00,2020,87,8,11.954,3.5548,0.3930886
3/27/2020 8:30,2020,87,8.5,2.3667,3.6012,1.0472579
3/27/2020 9:00,2020,87,9,3.1363,3.7084,3.3711425
3/27/2020 9:30,2020,87,9.5,1.21,3.8518,5.0045114
3/27/2020 10:00,2020,87,10,2.2823,3.9361,5.8965431
3/27/2020 10:30,2020,87,10.5,0.90917,4.2083,7.2290972
3/27/2020 11:00,2020,87,11,-1.2045,4.4143,8.4272216
3/27/2020 11:30,2020,87,11.5,-2.0976,4.582,8.1309864
3/27/2020 12:00,2020,87,12,-3.2946,4.7675,9.4583731
3/27/2020 12:30,2020,87,12.5,-9999,3.9245,0
3/27/2020 13:00,2020,87,13,-9999,3.9552,0
3/27/2020 13:30,2020,87,13.5,-9999,3.9858,0
3/27/2020 14:00,2020,87,14,-9999,4.0165,0
3/27/2020 14:30,2020,87,14.5,-8.8309,5.5466,11.5411422
3/27/2020 15:00,2020,87,15,-6.3123,5.6465,11.5907641
3/27/2020 15:30,2020,87,15.5,-4.9656,5.6646,11.6664165
3/27/2020 16:00,2020,87,16,-4.6468,5.799,9.995405
3/27/2020 16:30,2020,87,16.5,-9999,4.17,0
3/27/2020 17:00,2020,87,17,-9999,4.2007,0
3/27/2020 17:30,2020,87,17.5,-9999,4.2314,0
3/27/2020 18:00,2020,87,18,-9999,4.2683,0
3/27/2020 18:30,2020,87,18.5,-9999,4.3043,0
3/27/2020 19:00,2020,87,19,-9999,4.3387,0
3/27/2020 19:30,2020,87,19.5,-9999,4.3712,0
3/27/2020 20:00,2020,87,20,-9999,4.4016,0
3/27/2020 20:30,2020,87,20.5,-9999,4.4315,0
3/27/2020 21:00,2020,87,21,-9999,4.4617,0
3/27/2020 21:30,2020,87,21.5,-9999,4.492,0
3/27/2020 22:00,2020,87,22,-9999,4.5221,0
3/27/2020 22:30,2020,87,22.5,5.1942,4.6059,0
3/27/2020 23:00,2020,87,23,4.3465,4.6401,0
3/27/2020 23:30,2020,87,23.5,4.2108,4.6929,0
3/28/2020 0:00,2020,88,0,5.8976,4.761,0
3/28/2020 0:30,2020,88,0.5,-9999,4.673,0
3/28/2020 1:00,2020,88,1,-9999,4.7019,0
3/28/2020 1:30,2020,88,1.5,-9999,4.7309,0
3/28/2020 2:00,2020,88,2,-9999,4.7589,0
3/28/2020 2:30,2020,88,2.5,4.2456,4.6741,0
3/28/2020 3:00,2020,88,3,7.5445,4.7652,0
3/28/2020 3:30,2020,88,3.5,4.1038,4.802,0
3/28/2020 4:00,2020,88,4,3.6283,4.8256,0
3/28/2020 4:30,2020,88,4.5,-9999,4.9106,0
3/28/2020 5:00,2020,88,5,-9999,4.9403,0
3/28/2020 5:30,2020,88,5.5,-9999,4.9695,0
3/28/2020 6:00,2020,88,6,-9999,4.9987,0
3/28/2020 6:30,2020,88,6.5,2.1298,5.0439,0
3/28/2020 7:00,2020,88,7,3.7333,5.0724,0
3/28/2020 7:30,2020,88,7.5,6.0522,5.0282,0.6292817
3/28/2020 8:00,2020,88,8,1.1717,5.3352,6.9936532
3/28/2020 8:30,2020,88,8.5,-1.3491,5.7261,9.7680642
3/28/2020 9:00,2020,88,9,0.59128,5.9542,5.6290492
3/28/2020 9:30,2020,88,9.5,1.5167,6.0599,5.764856
3/28/2020 10:00,2020,88,10,0.66604,6.1563,5.526698
3/28/2020 10:30,2020,88,10.5,-1.8099,6.3522,9.895365
3/28/2020 11:00,2020,88,11,-9.7554,6.8885,12.6702967
3/28/2020 11:30,2020,88,11.5,-4.1869,6.9105,9.526899
3/28/2020 12:00,2020,88,12,-2.6311,6.9578,9.6543198
3/28/2020 12:30,2020,88,12.5,-9999,5.3983,0
3/28/2020 13:00,2020,88,13,-9999,5.429,0
3/28/2020 13:30,2020,88,13.5,-9999,5.4597,0
3/28/2020 14:00,2020,88,14,-9999,5.4904,0
3/28/2020 14:30,2020,88,14.5,-8.3385,7.6592,14.360879
3/28/2020 15:00,2020,88,15,-7.3557,7.7941,12.7661388
3/28/2020 15:30,2020,88,15.5,-3.9413,7.9003,12.2646422
3/28/2020 16:00,2020,88,16,-1.4456,7.8183,7.433605
3/28/2020 16:30,2020,88,16.5,-9999,5.6439,0
3/28/2020 17:00,2020,88,17,-9999,5.6746,0
3/28/2020 17:30,2020,88,17.5,-9999,5.7053,0
3/28/2020 18:00,2020,88,18,-9999,5.736,0
3/28/2020 18:30,2020,88,18.5,-9999,5.7727,0
3/28/2020 19:00,2020,88,19,-9999,5.7962,0
3/28/2020 19:30,2020,88,19.5,-9999,5.8229,0
3/28/2020 20:00,2020,88,20,-9999,5.8554,0
3/28/2020 20:30,2020,88,20.5,-9999,5.8877,0
3/28/2020 21:00,2020,88,21,-9999,5.9206,0
3/28/2020 21:30,2020,88,21.5,-9999,5.9532,0
3/28/2020 22:00,2020,88,22,-9999,5.9854,0
3/28/2020 22:30,2020,88,22.5,2.8078,5.7451,0
3/28/2020 23:00,2020,88,23,1.2199,5.9581,0
3/28/2020 23:30,2020,88,23.5,7.5255,5.9746,0
3/29/2020 0:00,2020,89,0,-21.591,5.8583,0
3/29/2020 0:30,2020,89,0.5,-7.7285,5.793,0
3/29/2020 1:00,2020,89,1,1.0216,5.7478,0
3/29/2020 1:30,2020,89,1.5,2.4853,5.8244,0
3/29/2020 2:00,2020,89,2,6.8127,5.6943,0
3/29/2020 2:30,2020,89,2.5,-9999,5.9427,0
3/29/2020 3:00,2020,89,3,-9999,5.926,0
3/29/2020 3:30,2020,89,3.5,-9999,5.9083,0
3/29/2020 4:00,2020,89,4,-9999,5.8906,0
3/29/2020 4:30,2020,89,4.5,-10.597,5.1501,0
3/29/2020 5:00,2020,89,5,22.531,5.0535,0
3/29/2020 5:30,2020,89,5.5,-9999,5.0065,0
3/29/2020 6:00,2020,89,6,4.5764,4.9047,0
3/29/2020 6:30,2020,89,6.5,-9999,5.8182,0
3/29/2020 7:00,2020,89,7,-9999,5.7993,0
3/29/2020 7:30,2020,89,7.5,-9999,5.7836,0
3/29/2020 8:00,2020,89,8,-9999,5.7678,0
3/29/2020 8:30,2020,89,8.5,-9999,5.752,0
3/29/2020 9:00,2020,89,9,-9999,5.7362,0
3/29/2020 9:30,2020,89,9.5,-9999,5.7204,0
3/29/2020 10:00,2020,89,10,-9999,5.7046,0
3/29/2020 10:30,2020,89,10.5,-9999,5.6889,0
3/29/2020 11:00,2020,89,11,-9999,5.6731,0
3/29/2020 11:30,2020,89,11.5,-9999,5.6573,0
3/29/2020 12:00,2020,89,12,-9999,5.6415,0
3/29/2020 12:30,2020,89,12.5,-11.982,7.4853,12.2106233
3/29/2020 13:00,2020,89,13,-5.6763,7.5605,14.7938071
3/29/2020 13:30,2020,89,13.5,-8.4111,7.8449,17.9600329
3/29/2020 14:00,2020,89,14,-10.717,8.0582,19.4512123
3/29/2020 14:30,2020,89,14.5,-9999,5.5626,0
3/29/2020 15:00,2020,89,15,-9999,5.5468,0
3/29/2020 15:30,2020,89,15.5,-9999,5.5311,0
3/29/2020 16:00,2020,89,16,-9999,5.5153,0
3/29/2020 16:30,2020,89,16.5,-6.1341,7.9222,13.8981799
3/29/2020 17:00,2020,89,17,-4.6345,7.7835,10.4967437
3/29/2020 17:30,2020,89,17.5,-1.2555,7.6108,6.9249671
3/29/2020 18:00,2020,89,18,-9999,5.4522,0
3/29/2020 18:30,2020,89,18.5,-9999,5.4364,0
3/29/2020 19:00,2020,89,19,4.6677,6.245,0
3/29/2020 19:30,2020,89,19.5,3.2612,5.7669,0
3/29/2020 20:00,2020,89,20,3.5065,5.7401,0
3/29/2020 20:30,2020,89,20.5,-2.8996,5.6045,0
3/29/2020 21:00,2020,89,21,-10.624,5.1504,0
3/29/2020 21:30,2020,89,21.5,-2.2898,5.0816,0
3/29/2020 22:00,2020,89,22,5.6414,5.1561,0
3/29/2020 22:30,2020,89,22.5,-9999,5.2986,0
3/29/2020 23:00,2020,89,23,-9999,5.2834,0
3/29/2020 23:30,2020,89,23.5,-9999,5.2675,0
3/30/2020 0:00,2020,90,0,-9999,5.2521,0
3/30/2020 0:30,2020,90,0.5,-9999,5.2364,0
3/30/2020 1:00,2020,90,1,-9999,5.2206,0
3/30/2020 1:30,2020,90,1.5,-9999,5.2049,0
3/30/2020 2:00,2020,90,2,-9999,5.1891,0
3/30/2020 2:30,2020,90,2.5,0.45455,5.0682,0
3/30/2020 3:00,2020,90,3,3.7405,4.8482,0
3/30/2020 3:30,2020,90,3.5,3.9553,4.7108,0
3/30/2020 4:00,2020,90,4,2.0653,4.8805,0
3/30/2020 4:30,2020,90,4.5,-9999,5.12,0
3/30/2020 5:00,2020,90,5,-9999,5.1043,0
3/30/2020 5:30,2020,90,5.5,-9999,5.0885,0
3/30/2020 6:00,2020,90,6,-9999,5.0727,0
3/30/2020 6:30,2020,90,6.5,4.988,4.5775,0
3/30/2020 7:00,2020,90,7,1.9195,4.5717,0
3/30/2020 7:30,2020,90,7.5,7.4513,4.6616,2.1106855
3/30/2020 8:00,2020,90,8,6.8095,4.8988,4.8566447
3/30/2020 8:30,2020,90,8.5,0.97382,5.1588,7.8155587
3/30/2020 9:00,2020,90,9,-3.4024,5.4691,10.838883
3/30/2020 9:30,2020,90,9.5,-13.469,5.8543,15.2631559
3/30/2020 10:00,2020,90,10,-6.6667,6.06,15.1089874
3/30/2020 10:30,2020,90,10.5,-10.408,6.379,17.5263549
3/30/2020 11:00,2020,90,11,-9.2153,6.5218,17.4433599
3/30/2020 11:30,2020,90,11.5,-12.255,6.5471,18.9023149
3/30/2020 12:00,2020,90,12,-12.372,6.8179,19.6790668
3/30/2020 12:30,2020,90,12.5,-9999,4.8729,0
3/30/2020 13:00,2020,90,13,-9999,4.8571,0
3/30/2020 13:30,2020,90,13.5,-9999,4.8413,0
3/30/2020 14:00,2020,90,14,-9999,4.8255,0
3/30/2020 14:30,2020,90,14.5,-8.8178,6.9539,16.6097915
3/30/2020 15:00,2020,90,15,-7.974,6.9658,10.8640541
3/30/2020 15:30,2020,90,15.5,-11.75,7.086,14.3361535
3/30/2020 16:00,2020,90,16,-9.8322,7.044,16.5811877
3/30/2020 16:30,2020,90,16.5,-9999,4.7465,0
3/30/2020 17:00,2020,90,17,-9999,4.7307,0
3/30/2020 17:30,2020,90,17.5,-9999,4.7149,0
3/30/2020 18:00,2020,90,18,-9999,4.6991,0
3/30/2020 18:30,2020,90,18.5,-9999,4.6833,0
3/30/2020 19:00,2020,90,19,-9999,4.6675,0
3/30/2020 19:30,2020,90,19.5,-9999,4.6517,0
3/30/2020 20:00,2020,90,20,-9999,4.6359,0
3/30/2020 20:30,2020,90,20.5,-9999,4.6201,0
3/30/2020 21:00,2020,90,21,-9999,4.6043,0
3/30/2020 21:30,2020,90,21.5,-9999,4.5886,0
3/30/2020 22:00,2020,90,22,-9999,4.5728,0
3/30/2020 22:30,2020,90,22.5,0.69703,4.7389,0
3/30/2020 23:00,2020,90,23,6.4217,4.8595,0
3/30/2020 23:30,2020,90,23.5,4.4634,4.8284,0
3/31/2020 0:00,2020,91,0,9.0288,4.8236,0
3/31/2020 0:30,2020,91,0.5,5.6245,4.7778,0
3/31/2020 1:00,2020,91,1,5.7186,4.6987,0
3/31/2020 1:30,2020,91,1.5,6.1761,4.5335,0
3/31/2020 2:00,2020,91,2,6.6595,4.3887,0
3/31/2020 2:30,2020,91,2.5,-9999,4.4354,0
3/31/2020 3:00,2020,91,3,-9999,4.4205,0
3/31/2020 3:30,2020,91,3.5,-9999,4.4054,0
3/31/2020 4:00,2020,91,4,-9999,4.3905,0
3/31/2020 4:30,2020,91,4.5,3.5714,4.3068,0
3/31/2020 5:00,2020,91,5,4.5519,4.311,0
3/31/2020 5:30,2020,91,5.5,4.8376,4.2789,0
3/31/2020 6:00,2020,91,6,-9999,4.2938,0
3/31/2020 6:30,2020,91,6.5,-9999,4.2692,0
3/31/2020 7:00,2020,91,7,-9999,4.2457,0
3/31/2020 7:30,2020,91,7.5,-9999,4.221,0
3/31/2020 8:00,2020,91,8,-9999,4.1967,0
3/31/2020 8:30,2020,91,8.5,-9999,4.172,0
3/31/2020 9:00,2020,91,9,-9999,4.1473,0
3/31/2020 9:30,2020,91,9.5,-9999,4.1227,0
3/31/2020 10:00,2020,91,10,-9999,4.098,0
3/31/2020 10:30,2020,91,10.5,-9999,4.0733,0
3/31/2020 11:00,2020,91,11,-9999,4.0486,0
3/31/2020 11:30,2020,91,11.5,-9999,4.024,0
3/31/2020 12:00,2020,91,12,-9999,3.9993,0
3/31/2020 12:30,2020,91,12.5,-11.194,5.4125,17.326526
3/31/2020 13:00,2020,91,13,-14.028,5.5091,18.1257488
3/31/2020 13:30,2020,91,13.5,-13.405,5.5051,17.6715702
3/31/2020 14:00,2020,91,14,-7.0906,5.5475,17.6125628
3/31/2020 14:30,2020,91,14.5,-9999,3.8759,0
3/31/2020 15:00,2020,91,15,-9999,3.8512,0
3/31/2020 15:30,2020,91,15.5,-9999,3.8266,0
3/31/2020 16:00,2020,91,16,-9999,3.8019,0
3/31/2020 16:30,2020,91,16.5,-4.4508,5.3352,11.2414279
3/31/2020 17:00,2020,91,17,-4.8016,5.0651,9.7825354
3/31/2020 17:30,2020,91,17.5,-3.925,5.1173,7.3717217
3/31/2020 18:00,2020,91,18,1.8251,4.7708,2.9361985
3/31/2020 18:30,2020,91,18.5,4.0054,4.5011,0
3/31/2020 19:00,2020,91,19,6.3407,4.2291,0
3/31/2020 19:30,2020,91,19.5,5.3802,4.0219,0
3/31/2020 20:00,2020,91,20,4.8628,3.7865,0
3/31/2020 20:30,2020,91,20.5,6.2388,3.8158,0
3/31/2020 21:00,2020,91,21,5.2741,3.7772,0
3/31/2020 21:30,2020,91,21.5,6.5678,3.6622,0
3/31/2020 22:00,2020,91,22,6.4291,3.5748,0
3/31/2020 22:30,2020,91,22.5,-9999,3.4928,0
3/31/2020 23:00,2020,91,23,-9999,3.4669,0
3/31/2020 23:30,2020,91,23.5,-9999,3.4418,0
4/1/2020 0:00,2020,92,0,-9999,3.4164,0
4/1/2020 0:30,2020,92,0.5,-9999,3.3913,0
4/1/2020 1:00,2020,92,1,-9999,3.3663,0
